m_id_1285,day_of_study,true_label,predicted_label
1285,9,1,0
1285,15,1,0
1285,15,1,0
1285,17,1,0
1285,17,1,0
1285,19,1,0
1285,19,1,0
1285,21,1,0
1285,21,1,0
1285,23,1,0
1285,23,1,0
1285,25,1,0
1285,25,1,0
1285,29,1,0
1285,31,1,0
