group_name,m_id,day_of_study,original_shape2D_Elongation,original_shape2D_MajorAxisLength,original_shape2D_MaximumDiameter,original_shape2D_MeshSurface,original_shape2D_MinorAxisLength,original_shape2D_Perimeter,original_shape2D_PerimeterSurfaceRatio,original_shape2D_PixelSurface,original_shape2D_Sphericity,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
0,1258,14,0.8479266367755003,23.386091991520832,26.150334605889846,281.4199999999997,19.82969032969272,354.6607214462325,1.2602541448590467,282.00000000000006,0.16767538731420814,1.7991593344314774,2.3715879881520823,7079541976.239619,0.909249330620853,0.32732733521110946,3.968401580709047,2.6272885867858675,0.18940779440252928,2.092956910893278,2.1248017940805535,1.1372646581000538,1.4900239286858137,0.13330267284140654,1002.0929853260436,-0.781915956441761,283181679.0495848,0.561573120064383,0.056949244816298705,3.0080778107063475,1.1096623367227845,-0.5643564320468585,0.8179990817579168,0.054602717800374574,0.8748097301764524,0.054602717800374574,0.30421498470350306,0.051519440771789014,0.9726986410998127,0.9726986410998127,0.989079456439925,0.9817990940665418,-0.6705042163545567,0.8379054805379014,0.054602717800374574,1.6784597232021783,0.5121796594490653,1.2045288229305917,0.8748097301764526,0.6511583643019909,3.3569194464043566,1.1499261051302172,0.21815044988957283,2.625299459573752,3048.384680851064,0.43239499019164024,2.5553389869724863,3959.090496453901,0.21921343996780845,3.0263829787234044,64.54695035460993,199.0490780141844,30.921418439716312,0.49340425531914894,0.019934366517818054,0.05735067877558168,0.01058028845337715,514.2778726547738,0.5177741252270901,0.2411129373864549,2.7823262710846364,134.61808957252478,444.53088770203124,57.13989004014816,0.554418432228841,4.697055256563206,114.18970906165538,0.11571305449832156,0.14081560283687944,75.06767830527339,0.18095487967546994,0.44181023687908627,0.11574104037456581,20.161290322580644,0.6503642039542143,0.1748178980228928,1.6774193548387097,756045.6129032258,2809018.0,242802.51612903227,0.8306451612903226,1.3225806451612903,0.04266389177939646,0.05420011765331184,0.08361924122024486,0.04684533676157859,4.825164052322349,0.0043971631205673755,704326.0499479709,92.49770640843393,0.005266591078545192,0.0538655724417426,0.011892310609857787,0.005229278982033696
0,1258,18,0.7886470456715401,51.42797114868057,54.54576060520194,1525.380000000002,40.55851751128813,645.1876333808283,0.42296846253446846,1526.0000000000002,0.214589230027841,1.1278250346230445,1.76460462499237,38261176508.25004,0.2604214697980951,0.4089310314417167,3.8411310269665666,2.1676979565729657,0.2223271083816108,1.4560006386715951,1.4931469715417656,0.2019890448131627,1.965708911759803,0.16633009706792679,1001.4560370717325,-0.734940706214502,1530447060.3300018,0.9201632941637222,0.07297221613686418,3.890713416677045,0.5084114378879985,-0.24338396616857116,0.1452961639908387,0.006161975509518067,0.9183885104782352,0.006161975509518067,0.05398265755794858,0.006122960032257809,0.9969190122452409,0.9969190122452409,0.9993838024490481,0.9984595061226205,-0.8114581130574036,0.5748885652488859,0.006161975509518067,1.9636521189403235,0.9184930857402109,0.29387384761816493,0.9222914576084266,0.9577330835747309,3.927304237880647,0.28771187210864746,0.03786453487508919,0.8900372511006303,30866.66747051114,0.8090869585979329,0.846732947992765,35104.229672346,0.040140072040936566,3.890170380078637,76.62752293577982,299.25824377457405,21.04850881025193,0.2795252657637979,0.014112462075019806,0.05441346245988323,0.004133676843409402,984.9608124662885,0.6979376556658463,0.16085974519808716,3.6219540434269892,3555.2016558800024,14171.179260628767,901.439578913597,0.3671667049606147,4.965367936615042,157.02873100995373,0.12259580725245425,0.036847968545216256,2648.9334479093886,0.11063317813527154,0.4129084297722663,0.04530463677042345,7.714285714285714,0.5510204081632653,0.5306122448979592,2.5714285714285716,95585178.14285715,382056246.0,23967768.71825397,0.7658730158730158,1.1428571428571428,0.08163265306122448,0.16668981015317066,0.4168171056067184,0.10913598365194242,3.8073549220575997,0.0003669724770642202,88159553.14285713,15.464770100867613,0.008458127015757268,0.023361294740390517,8.445748728403637e-05,0.017646376108011067
0,1258,20,0.8962235249666455,53.75803582741287,56.72424525720902,1946.6600000000055,48.17921636452718,726.8528137424039,0.3733845734449785,1947.0000000000005,0.215180795422012,1.5915625126346147,2.008408615057548,48850390509.335976,0.5010267472649443,0.21422706494346944,3.868439563546968,2.303042663248886,0.1313031355233858,1.8000145706129596,1.8003133516418526,0.883184900154297,1.4198577630945892,0.08940475534147826,1001.8000287344714,-0.3227423922327303,1954015620.3734393,0.8054706967299065,0.028378707383622956,4.517587262893306,0.9970834510773487,0.5472702823723551,0.35974065881759953,0.020071328845827505,0.8941793083030833,0.020071328845827505,0.14140908100470387,0.019656752059563656,0.9899643355770862,0.9899643355770862,0.9979928671154172,0.9949821677885431,-0.7400780546583671,0.7184794197807347,0.020071328845827505,2.105390510727912,0.7906720336288309,0.6187538610933425,0.8948211635791521,0.8839034511725131,4.210781021455824,0.5986825322475158,0.09495299691585676,1.2977577099333,36776.878089368256,0.7555598991138831,1.0742971620042054,39206.286163328194,0.09739199163028261,4.542537236774525,75.47170005136107,336.81425783256293,17.906716315699367,0.23518975061347944,0.014738290181106967,0.07002404025069482,0.003387569101223147,1258.1822743712244,0.5504432311120551,0.22833699101106797,5.661291727025874,2554.7804398609105,10399.419191135356,633.7039035065659,0.20621571614451206,5.5135790892255585,187.0468484059211,0.08179630967842079,0.04682588597842835,2016.1860523534351,0.13379316329584148,0.7992945733804848,0.026857221030623636,33.98461538461538,0.5228402366863906,0.2982248520710059,7.138461538461539,27415811.8,110870076.15384616,6820432.19017094,0.18333333333333335,1.9538461538461538,0.030059171597633137,0.06598697771901225,0.4789171545232238,0.010987961584678473,5.6490653129285855,0.0013353877760657422,26855041.23786982,70.54358370719771,0.0019894557781082317,0.08178686282125468,0.0006691265965428113,0.004639679887468451
0,1258,22,0.8780009349778631,62.562852077755984,68.28791986874398,2579.519999999998,54.93024261915151,971.8233764909262,0.37674581956756564,2580.0000000000005,0.18526229523160945,1.498027395897004,1.9041780788540565,64722219025.60743,0.13481741908638242,0.19919963217667402,5.283080821343185,2.155405985368887,0.13157708788918565,1.7211313802488217,1.751955373133323,0.8199657156614661,1.3354402697074208,0.08372094854368575,1001.721146932103,-1.2456836865129415,2588888761.0242977,0.9665169357610721,0.031157242209274724,4.060459823903974,0.2056988997402875,0.07560065543684481,0.058149217245349626,0.007256366379301172,0.7777253427744719,0.007256366379301172,0.06185823449939152,0.007202326307213743,0.9963718168103495,0.9963718168103495,0.99927436336207,0.9981859084051746,-0.624427827847379,0.38799079098190575,0.007256366379301172,2.0118987529327175,0.9603096469811762,0.17995575876341316,0.7785743760644798,0.9798788214475922,4.023797505865435,0.17269939238411258,0.016351395906162698,0.7381349894813601,52710.57029457364,0.817218144101917,0.7940009509043928,62340.34235658915,0.016855593774412595,4.063751937984496,76.87891472868218,310.9488062015504,19.199805340223946,0.2499965546942291,0.014007866622819096,0.05765189730342324,0.0035479772094900424,1721.2207985384532,0.7654129261858986,0.1259353529345833,4.4404699344144145,4599.805103137575,18411.29342663215,1149.863748755849,0.25603266985550654,4.928739780116138,235.31422012837976,0.11271872592333718,0.034666666666666665,3567.491256280232,0.10524881923937279,0.4914286590497913,0.031217077402304533,23.869565217391305,0.5189035916824196,0.724007561436673,6.6521739130434785,87093814.13043478,348380099.3043478,21773406.242753625,0.3357487922705314,1.9565217391304348,0.04253308128544423,0.09966647684027663,0.5158873910875896,0.05339525051083954,5.012479890745547,0.0007131782945736434,85127722.44801512,30.161976437526533,0.004221621697894941,0.02546598414562176,4.150163683336422e-05,0.008609711372781275
0,1258,24,0.8498320569834416,82.73494265312489,90.19667399632873,4460.120000000005,70.31080649931219,1206.241457250094,0.2704504491471289,4461.000000000001,0.19626549464520807,1.2007423448561751,1.8942119614073667,111877571216.71584,0.3926238745033753,0.3876234322104113,3.6272956825206277,2.2847527352677424,0.2246238270452208,1.5793956736917603,1.6268756330285694,0.2880601791802878,1.9966925560874547,0.1583795284499144,1001.5794351254999,-0.8152997360340153,4475102848.668634,0.8825202942978225,0.07902823791459646,3.9885438825540516,0.8854601239787816,-0.10240130105092943,0.23349870404311346,0.012577832405988414,0.8977796659544339,0.012577832405988414,0.0971403031585881,0.012414659634657836,0.9937110837970058,0.9937110837970058,0.9987422167594011,0.9968555418985029,-0.7722122853241745,0.6743462720056543,0.012577832405988414,1.9832583323506703,0.8701631922618669,0.48256313528843253,0.8999041214935641,0.9319116144426418,3.966516664701341,0.4699853028824448,0.061519134112275484,0.9935036509656651,91920.1691190316,0.824211334848972,0.7344692252026971,98423.07582156468,0.06140017065884858,3.997883882537548,77.1842277516252,308.1445953822013,21.089875463896984,0.27592443149268975,0.013868795484270075,0.055878932569150434,0.003915366360121159,2237.115546638053,0.6219351853424413,0.22785290883101045,4.121412017294183,5263.07270369625,21031.93986403239,1335.0557262896846,0.3317637267009933,5.867565032615317,283.83734862814845,0.08341857751318761,0.03205559291638646,4108.3005556257285,0.10121810943167996,0.4577512583762582,0.032795808671650994,24.423728813559322,0.41396150531456477,0.8980178109738581,4.966101694915254,185030295.6440678,740107982.3728814,46325961.0240113,0.5169491525423728,2.016949152542373,0.03418557885665039,0.0942765625465079,0.6195281288241739,0.0341249731647234,5.551968896746114,0.0005290293656130912,181457234.56248206,92.87920636159679,0.0014645402937714582,0.03812783762743305,0.0002583909374755847,0.003103651139805363
0,1258,24,0.7857190313747439,86.15526804035169,90.64568384650205,4452.259999999992,67.69383375249656,1197.287546725754,0.26891680780676697,4453.000000000001,0.19755895747096813,0.9555567869873363,1.769722392308866,111639729631.24751,0.5577017705057685,0.427975153031789,3.577460292162397,2.2829691357627535,0.25391128375163613,1.412513590763797,1.471019739490829,-0.05698090577334745,2.3399500415361008,0.17720021395841587,1001.4125645639909,-0.8430520989238505,4465589185.249902,0.7855339808663069,0.1020904576048223,8.44416118353698,1.1630536035268222,-0.5649077109955607,0.40882109329572847,0.015560836456875098,0.9265721205880506,0.015560836456875098,0.11534865109699963,0.01531062369817883,0.9922195817715624,0.9922195817715624,0.9990846566790073,0.996887832708625,-0.8034748084997686,0.7651682349635264,0.015560836456875098,2.8889176461404134,0.7752873924306848,0.6561941660824728,0.9280633236941046,0.8738593920619073,5.777835292280827,0.6406333296255986,0.10609548243815087,1.1893777069936788,90273.61653716596,0.8109015633250928,0.8009252693841695,87449.5704199416,0.10859717387617426,8.43495171794296,76.85358185492926,653.0630765775882,9.64669529904933,0.12735353195099433,0.01401304632007422,0.11609565702519249,0.001849710637902769,2020.2364783685857,0.5190935462915193,0.2566058909294584,7.261442100284903,4780.954114566412,42688.968855145235,540.8299536986584,0.16189517377498946,6.0251839765469315,267.78857190695135,0.07058296888928507,0.034897821693240516,3806.1977241680124,0.10130775859297968,0.7180407286096634,0.01729493029883918,29.59259259259259,0.5480109739368999,0.3638545953360768,5.722222222222222,174836854.53703704,1571259514.7222223,19489648.256815843,0.22260802469135804,1.3703703703703705,0.025377229080932786,0.05878942842139198,0.30211611940625077,0.014284301762830576,5.606739354015305,0.0004850662474736133,170586766.87414265,53.333976016975654,0.001153521875519627,0.10896991851009087,0.0002847490449667348,0.006884695063667493
0,1258,24,0.8313097299701964,81.55651135427937,85.6833706153067,4225.4199999999955,67.79872143123724,1170.8189175756463,0.2770893585905419,4226.000000000001,0.19681135114298895,0.9263577693777604,1.6585188545417606,105926770290.6651,0.6206733854239445,0.39666488115955834,3.4267802485161627,2.55407332209763,0.2332494830497433,1.3089453361684888,1.3218479317953655,0.025407066079729014,2.528666256017901,0.16377378734355147,1001.3089884741381,-0.4965408986405987,4237070811.626605,0.7510047881088586,0.08638887145020731,3.5942834401876516,1.2382879072434934,-0.628448942938598,0.47199770547853126,0.017776939195466,0.9272957466350547,0.017776939195466,0.128206774386661,0.01744733877312755,0.9911115304022671,0.9911115304022671,0.9982223060804534,0.9955557652011335,-0.8000265330815941,0.7879421687296201,0.017776939195466,1.8656706339516518,0.7403855891123708,0.7281097948564755,0.929866061443198,0.8506221564234901,3.7313412679033036,0.7103328556610102,0.12244366116849931,1.2953733350425787,84117.57357311879,0.7961909472136185,0.8642000716274459,79343.6558637009,0.12594950744372216,3.5921722669190723,76.53262659725509,277.9166587789872,26.373388284166797,0.3557535363096177,0.014182364649686275,0.04975261138530187,0.005415403691700612,1948.7151633662152,0.48983700846626976,0.2858701347606912,2.9194909643869633,4038.489785856981,15926.529168677294,1067.3767748211549,0.5484874843256451,6.08716483935328,266.6574720699485,0.06783633937269685,0.0376549929010885,3204.7221241568295,0.10915950724883298,0.34174272059599087,0.06061294670220546,29.869565217391305,0.43289224952741023,0.5356017643352238,2.9855072463768115,117482529.85507247,467178053.98550725,30059177.276570052,0.6646537842190017,1.7826086956521738,0.0258349086326402,0.06996155689553674,0.195573249756431,0.04728673034463121,5.847654891560759,0.00065309985802177,115138080.6847301,138.27155666063908,0.0010637758603124403,0.06872795295688663,0.0007589919849764343,0.0025499203137512847
0,1258,7,0.8700228311926311,6.870533998321336,6.62117814289874,15.820000000000004,5.977521441024757,47.65685424949246,3.012443378602557,16.000000000000004,0.2958576475310574,1.7347645279235735,2.3290640355605805,401633297.66967535,0.9886994082884969,0.28088653192701774,3.037343577585372,2.6418169012266937,0.1820246106024518,2.0395151698735763,2.0330806737887994,1.5205224855684096,1.121294415658284,0.12285493414243545,1002.0395422208588,0.35459826558107616,16065331.906787017,0.5078125,0.054212312983342024,2.661301659385865,0.9329047931612796,-0.2322065399365727,0.886887655576844,0.093590868576958,0.8089552429089707,0.093590868576958,0.444669735626524,0.08441460933318148,0.9532045657115209,0.9532045657115209,0.9812818262846085,0.9688030438076807,-0.550347254487519,0.811276035079631,0.093590868576958,1.5693656978914479,0.4253461285899175,1.4290042615484428,0.808955242908971,0.5225702636029689,3.1387313957828957,1.335413392971485,0.2451196310384505,3.1666245400402504,113.205,0.2830125,3.505,203.125,0.24609375,2.6875,48.395,133.6475,27.081875,0.578125,0.03306899644116906,0.0926995165658856,0.018161366409989922,57.86591386554622,0.5035614987416536,0.24821925062917322,2.582746848739496,19.180763395101632,54.34450167887668,10.389828824157869,0.604313287815126,3.3305091856603317,24.736482349349995,0.21809523776677847,0.2875,4.844268042297038,0.27865179686387936,0.7495012474461574,0.1609394342183098,4.25,0.53125,0.234375,2.125,7197.75,25516.875,2617.96875,0.71875,1.0,0.125,0.14081355036716497,0.5574878950093031,0.03664496420663045,2.9999999999999973,0.02,4697.75,13.334469696969695,0.054540806181291375,0.09167447916666666,0.022420166015625,0.05488223187742969
0,1258,7,0.8034609099895145,8.232110878672039,7.964923100695952,16.880000000000006,6.614179297712417,44.12548339959395,2.614068921776892,17.000000000000004,0.33006667404908024,1.8383588576977243,2.5011663138521514,426851548.2701458,0.8423074510400829,0.37661128853090076,2.2404482634426057,2.7121231496058624,0.20592254584780897,2.1758941574380697,2.188315878673144,1.5832955316799888,1.1288276179258736,0.1529427897751414,1002.1759247582477,-0.050210252345180936,17074061.930805836,0.6052595155709342,0.06133478830616282,3.1581860498373024,1.1014930989395446,-0.6135243202989147,0.6999206591324656,0.08255761949469761,0.7883699818341263,0.08255761949469761,0.4038164594691923,0.07507571443010998,0.9587211902526511,0.9587211902526511,0.9834884761010605,0.9724807935017674,-0.5364059378282285,0.7639320325284011,0.08255761949469761,1.7331549531948836,0.5336851462563085,1.224142069861777,0.7883699818341264,0.6918761434475348,3.466309906389767,1.1415844503670798,0.19561956965679078,2.9197712196528434,127.67294117647059,0.30040692041522493,3.2956346020761247,257.2352941176471,0.19737024221453286,3.1882352941176473,51.50823529411765,169.99764705882353,21.885882352941177,0.45294117647058824,0.02761284069183229,0.08248027433195501,0.01389598228180161,60.34754821663294,0.5532137422450794,0.22339312887746032,2.9784335717658115,26.21500955355421,86.83734159608638,11.059426542921171,0.5053916070585471,3.3706899209338284,21.715967402652385,0.20778523719025652,0.2570588235294118,7.456181181257612,0.23099935423910903,0.6255868400960608,0.1323524827748711,4.25,0.53125,0.234375,2.125,6927.875,25415.375,2306.0,0.71875,1.0,0.125,0.03393310443753438,0.034280149505561595,0.03384634317052758,2.9999999999999973,0.018823529411764704,4105.609375,7.029702970297029,0.059859154929577475,0.0786159169550173,0.015491076153644845,0.05995717344753748
0,1260,10,0.8597534669678938,46.0546629575408,50.50782117652671,1347.5400000000018,39.59565614778354,636.3592062560797,0.4722377118720623,1348.0000000000002,0.20449063960270464,1.7556461999426312,2.04898306036409,33828282869.604015,0.696102393197672,0.1502076133825534,3.4072264589974655,2.3121090797425947,0.09192624500368732,1.9014919606212743,1.9008052783987135,1.40915367177472,0.9029554079678748,0.06269421636066726,1001.9014988217981,0.09879461755105684,1353131314.7841609,0.6953774163724256,0.013748446638928977,1.5450626796902092,1.2219250683584237,0.7046619871645878,0.5773127429325734,0.030048615425840315,0.9010357542030805,0.030048615425840315,0.19390011922814943,0.029116257239741414,0.9849756922870798,0.9849756922870798,0.993990276914832,0.9899837948580532,-0.7370087722067873,0.8000948538979233,0.030048615425840315,1.1866956624677099,0.6672030635810517,0.8771397744252654,0.9010357542030794,0.79828002981937,2.3733913249354193,0.8470911589994253,0.1518403395896034,1.7290572461864355,22761.468367952522,0.6754144916306386,1.3561050321830783,23434.218931750744,0.15231129181378722,1.5623442136498515,73.46694362017804,111.34928783382789,63.99635756676558,0.8594139465875371,0.015388779010065395,0.025540208439403897,0.012850921652730772,1179.0087396781203,0.5493746054769881,0.22531269726150596,2.0309358984826895,973.3126244651702,1146.4608129915023,930.0255773335873,0.7422660253793275,5.555878406643382,164.64609379879198,0.0778943239209385,0.06352373887240356,682.7803425846109,0.11259079272729008,0.2376538878508066,0.08132501894641093,24.86046511627907,0.5781503515413737,0.21092482422931313,3.0930232558139537,15946630.46511628,16628642.860465117,15776127.36627907,0.47674418604651164,1.372093023255814,0.0319091400757166,0.016475639679661473,0.047368250581624166,0.008752486954170795,5.193706615167202,0.0012759643916913947,15332411.968631694,579.0535431377107,0.001972961480255162,0.030080253265373804,0.004567493241728434,0.001979038681960238
