accuracy,f1_macro,f1_micro,f1_weighted,precision,recall,roc_auc,true_positives,false_negatives,false_positives,true_negatives,days_of_study_in_train,days_of_study_in_test,percentage_of_data_in_train,percentage_of_data_in_test
0.9767441860465116,0.49411764705882355,0.9767441860465116,0.9882352941176472,0.0,1.0,1,0,0,1,42,"[ 7 14 18 20 22 24  8 10 12 16 26 11 17 19 21 23 25 27 29 31 33 35 37 39
 41 43 45 47 15 13  9 49]",[10 15 17 19 21 23 25 27 29 31 33 35 37],88.7434554973822,11.2565445026178
