feature,importance
exponential_glszm_SizeZoneNonUniformityNormalized,0.06909404
wavelet-HL_glszm_SizeZoneNonUniformity,0.049574535
wavelet-HH_glszm_SizeZoneNonUniformity,0.040555917
exponential_glszm_ZoneEntropy,0.04014257
squareroot_gldm_GrayLevelNonUniformity,0.038599215
squareroot_firstorder_90Percentile,0.038515683
log-sigma-3-0-mm-3D_glrlm_RunEntropy,0.037542745
log-sigma-1-0-mm-3D_glrlm_RunEntropy,0.032401137
wavelet-HH_glszm_LargeAreaLowGrayLevelEmphasis,0.029061861
square_ngtdm_Coarseness,0.027718378
wavelet-LL_gldm_LargeDependenceEmphasis,0.024322096
original_glszm_SizeZoneNonUniformityNormalized,0.023826433
square_gldm_LargeDependenceEmphasis,0.022560168
wavelet-HL_ngtdm_Busyness,0.02215644
wavelet-HH_glrlm_RunEntropy,0.020643124
exponential_glcm_DifferenceEntropy,0.019987555
square_firstorder_InterquartileRange,0.019367797
logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.018559761
original_firstorder_10Percentile,0.017425142
squareroot_glcm_DifferenceEntropy,0.017124519
logarithm_glcm_ClusterShade,0.016921576
day_of_study,0.01683738
log-sigma-2-0-mm-3D_glrlm_RunEntropy,0.0162274
log-sigma-1-0-mm-3D_firstorder_Kurtosis,0.015518481
log-sigma-1-0-mm-3D_glszm_ZoneEntropy,0.01516987
log-sigma-2-0-mm-3D_firstorder_Entropy,0.014528151
square_glszm_SizeZoneNonUniformity,0.012750394
wavelet-HL_firstorder_Skewness,0.012723332
original_firstorder_Skewness,0.011161142
log-sigma-3-0-mm-3D_glcm_Imc2,0.011078452
gradient_firstorder_Maximum,0.010773203
wavelet-LL_glcm_ClusterProminence,0.010274625
original_shape2D_Elongation,0.010087327
log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.008311581
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.008139459
original_shape2D_MajorAxisLength,0.007672555
log-sigma-1-0-mm-3D_glrlm_RunVariance,0.0071649076
exponential_glrlm_LongRunLowGrayLevelEmphasis,0.0067865457
square_glszm_ZoneEntropy,0.006677127
logarithm_glszm_LargeAreaHighGrayLevelEmphasis,0.0063682557
logarithm_glrlm_LongRunLowGrayLevelEmphasis,0.0061666304
log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.005724226
wavelet-LL_glszm_LargeAreaLowGrayLevelEmphasis,0.005649145
wavelet-LH_glrlm_HighGrayLevelRunEmphasis,0.005490661
logarithm_glcm_ClusterProminence,0.0053366367
logarithm_ngtdm_Strength,0.005329087
exponential_glcm_Correlation,0.0051339013
original_glrlm_LongRunEmphasis,0.00468316
logarithm_glcm_MCC,0.004654363
squareroot_glszm_ZoneEntropy,0.0045930683
original_ngtdm_Coarseness,0.004243906
log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.004202075
log-sigma-3-0-mm-3D_glcm_ClusterShade,0.0038170982
wavelet-HH_gldm_LargeDependenceLowGrayLevelEmphasis,0.003812689
logarithm_glcm_DifferenceEntropy,0.003573299
log-sigma-3-0-mm-3D_ngtdm_Coarseness,0.0034714655
log-sigma-2-0-mm-3D_ngtdm_Busyness,0.003404951
exponential_glcm_Autocorrelation,0.0034014254
log-sigma-1-0-mm-3D_glcm_Autocorrelation,0.0033789217
log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.003378332
log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.0033189622
wavelet-LH_gldm_DependenceVariance,0.0031822165
squareroot_firstorder_Skewness,0.003054551
logarithm_glszm_LargeAreaLowGrayLevelEmphasis,0.0030396143
wavelet-LL_gldm_DependenceVariance,0.0028322663
gradient_gldm_DependenceVariance,0.0028277575
log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,0.0027425284
squareroot_glszm_SizeZoneNonUniformity,0.0027161604
squareroot_glcm_ClusterProminence,0.002556965
wavelet-HL_gldm_DependenceEntropy,0.0024044246
wavelet-HH_glszm_LargeAreaEmphasis,0.002392533
exponential_glszm_SmallAreaHighGrayLevelEmphasis,0.0022056554
exponential_gldm_LargeDependenceEmphasis,0.002031627
log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.0019570966
wavelet-HH_glrlm_LongRunLowGrayLevelEmphasis,0.0019350679
wavelet-LH_glszm_ZoneEntropy,0.0017895772
log-sigma-2-0-mm-3D_glcm_ClusterShade,0.0017096841
exponential_glcm_ClusterShade,0.0017013168
squareroot_ngtdm_Coarseness,0.0016766525
logarithm_glrlm_LongRunEmphasis,0.0016265681
wavelet-LL_ngtdm_Strength,0.0015591813
wavelet-HH_glcm_Autocorrelation,0.001542901
log-sigma-1-0-mm-3D_glcm_JointEntropy,0.0015172648
square_glcm_ClusterShade,0.001356559
wavelet-HL_glszm_LargeAreaHighGrayLevelEmphasis,0.001336749
log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.001293321
square_glszm_SmallAreaHighGrayLevelEmphasis,0.0012684626
log-sigma-3-0-mm-3D_firstorder_Range,0.0012656951
wavelet-LH_glrlm_RunVariance,0.0012318572
wavelet-LL_glcm_ClusterShade,0.0011070083
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.0010700915
gradient_firstorder_90Percentile,0.0010593013
gradient_glrlm_RunEntropy,0.0010570656
wavelet-HH_glrlm_LongRunEmphasis,0.001017519
original_firstorder_Entropy,0.0010047186
wavelet-LH_gldm_LargeDependenceLowGrayLevelEmphasis,0.00096347474
wavelet-LH_firstorder_Kurtosis,0.0008965066
log-sigma-1-0-mm-3D_gldm_DependenceVariance,0.0006923279
log-sigma-2-0-mm-3D_glcm_Imc1,0.00066117704
wavelet-LH_glrlm_LongRunEmphasis,0.000655186
log-sigma-3-0-mm-3D_ngtdm_Strength,0.00062249677
square_glcm_Autocorrelation,0.00060553
squareroot_glszm_SmallAreaHighGrayLevelEmphasis,0.0005607829
original_gldm_DependenceVariance,0.0005122732
original_glcm_Imc1,0.00050432695
original_glcm_ClusterProminence,0.00047802308
squareroot_firstorder_Kurtosis,0.0004777651
squareroot_glcm_ClusterShade,0.00043857467
exponential_glrlm_ShortRunHighGrayLevelEmphasis,0.00040588656
