accuracy,f1_macro,f1_micro,f1_weighted,precision,recall,roc_auc,true_positives,false_negatives,false_positives,true_negatives,days_of_study_in_train,days_of_study_in_test,percentage_of_data_in_train,percentage_of_data_in_test
0.9259259259259259,0.8772727272727273,0.9259259259259259,0.9259259259259259,0.8,0.8,0.9636363636363636,4,1,1,21,[ 9 10 11 13 14 15 17 18 19 20 21 22 23 25 27],[27 29 31],54.69798657718121,9.060402684563758
