feature,importance
original_shape2D_MajorAxisLength_lag_1,0.08383819
rolling_mean_3_wavelet-LH_firstorder_Skewness,0.074978836
rolling_mean_3_log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.07472002
squareroot_firstorder_Entropy,0.072017185
rolling_mean_3_original_shape2D_Elongation,0.07016077
day_of_study_lag_1,0.043230608
original_shape2D_Elongation,0.041223437
slope_3_wavelet-LL_gldm_DependenceNonUniformityNormalized,0.035457537
rolling_mean_3_original_glrlm_RunEntropy,0.030501021
wavelet-LH_firstorder_Skewness,0.02892658
wavelet-LL_glrlm_LongRunLowGrayLevelEmphasis,0.02649348
rolling_mean_3_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.026146999
original_firstorder_10Percentile,0.025392978
rolling_mean_3_logarithm_glszm_GrayLevelVariance,0.021643627
original_ngtdm_Coarseness,0.021000396
exponential_gldm_DependenceEntropy,0.019759007
delta_2_wavelet-LH_firstorder_Skewness,0.019445466
log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.016588442
rolling_mean_3_log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.0160412
original_firstorder_Entropy,0.0155901285
log-sigma-3-0-mm-3D_gldm_DependenceEntropy,0.0153880855
rolling_mean_3_wavelet-LL_glrlm_RunEntropy,0.015217992
original_shape2D_Elongation_lag_1,0.013224066
slope_3_square_gldm_DependenceNonUniformityNormalized,0.012645349
log-sigma-3-0-mm-3D_glcm_JointEntropy,0.009859035
wavelet-LL_glrlm_LongRunHighGrayLevelEmphasis,0.009770241
rolling_mean_3_logarithm_glszm_HighGrayLevelZoneEmphasis,0.009560245
rolling_mean_3_original_firstorder_Maximum,0.009317477
slope_3_square_glszm_LargeAreaHighGrayLevelEmphasis,0.008822943
delta_2_original_glrlm_RunEntropy,0.008454367
rolling_mean_3_logarithm_glcm_Autocorrelation,0.008123125
exponential_firstorder_Range,0.00801506
delta_2_day_of_study,0.0076021096
delta_2_logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.007444429
original_shape2D_MajorAxisLength,0.0074010273
slope_3_day_of_study,0.0072364295
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.005489081
original_glszm_ZoneEntropy,0.0051849484
slope_3_square_glszm_GrayLevelNonUniformityNormalized,0.004607747
square_glrlm_ShortRunHighGrayLevelEmphasis,0.0044521126
rolling_mean_3_wavelet-HH_gldm_DependenceEntropy,0.004379064
rolling_mean_3_exponential_glrlm_GrayLevelNonUniformityNormalized,0.004252398
rolling_mean_3_wavelet-LL_glrlm_LongRunHighGrayLevelEmphasis,0.00409503
rolling_mean_3_exponential_firstorder_Entropy,0.004079771
slope_3_square_glszm_HighGrayLevelZoneEmphasis,0.0036634398
logarithm_firstorder_Kurtosis,0.0036257545
wavelet-LH_gldm_DependenceEntropy,0.0029159985
gradient_glrlm_RunEntropy,0.0029055648
rolling_mean_3_original_firstorder_90Percentile,0.002425396
squareroot_glcm_ClusterShade,0.0023177792
exponential_glcm_ClusterProminence,0.0021448322
delta_2_square_gldm_DependenceNonUniformityNormalized,0.0018113313
exponential_glrlm_GrayLevelNonUniformityNormalized,0.0018054567
slope_3_log-sigma-1-0-mm-3D_ngtdm_Busyness,0.0016432562
log-sigma-2-0-mm-3D_glszm_ZoneEntropy_lag_1,0.0015055602
logarithm_gldm_DependenceNonUniformityNormalized,0.0014292764
squareroot_glszm_HighGrayLevelZoneEmphasis,0.0013243201
squareroot_glszm_SmallAreaHighGrayLevelEmphasis,0.0013091884
slope_3_wavelet-LL_glrlm_LongRunHighGrayLevelEmphasis,0.0010660861
log-sigma-3-0-mm-3D_firstorder_Skewness,0.0010253394
log-sigma-3-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.0009941824
logarithm_gldm_DependenceEntropy,0.00097545964
rolling_mean_3_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.00095552026
slope_3_original_shape2D_Elongation,0.0007752711
rolling_mean_3_original_glszm_SizeZoneNonUniformity,0.0007680026
log-sigma-1-0-mm-3D_firstorder_Skewness_lag_1,0.00074696884
log-sigma-2-0-mm-3D_glcm_JointEntropy_lag_1,0.00072510075
gradient_glszm_ZoneVariance,0.0007059836
squareroot_gldm_DependenceNonUniformityNormalized,0.00054504833
slope_3_exponential_glrlm_ShortRunHighGrayLevelEmphasis,0.0004400676
log-sigma-3-0-mm-3D_firstorder_Range_lag_1,0.00036310215
log-sigma-2-0-mm-3D_glcm_ClusterProminence,0.00035366227
slope_3_square_glrlm_ShortRunHighGrayLevelEmphasis,0.00035357053
wavelet-LH_firstorder_Kurtosis,0.000315442
original_gldm_DependenceNonUniformityNormalized_lag_1,0.00028604065
square_glszm_ZoneEntropy,0.0
square_glrlm_LongRunHighGrayLevelEmphasis,0.0
square_glrlm_LongRunLowGrayLevelEmphasis,0.0
squareroot_firstorder_90Percentile,0.0
square_ngtdm_Busyness,0.0
square_glszm_GrayLevelNonUniformity,0.0
square_glszm_SizeZoneNonUniformity,0.0
square_glszm_GrayLevelNonUniformityNormalized,0.0
square_glszm_GrayLevelVariance,0.0
square_glrlm_RunEntropy,0.0
squareroot_firstorder_Mean,0.0
square_glszm_HighGrayLevelZoneEmphasis,0.0
square_glszm_LargeAreaHighGrayLevelEmphasis,0.0
slope_3_logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.0
squareroot_glcm_Autocorrelation,0.0
logarithm_glrlm_LongRunHighGrayLevelEmphasis,0.0
logarithm_glszm_GrayLevelNonUniformity,0.0
logarithm_glszm_GrayLevelNonUniformityNormalized,0.0
logarithm_glszm_GrayLevelVariance,0.0
logarithm_glszm_HighGrayLevelZoneEmphasis,0.0
logarithm_glszm_LargeAreaHighGrayLevelEmphasis,0.0
logarithm_glszm_LargeAreaLowGrayLevelEmphasis,0.0
logarithm_glszm_SizeZoneNonUniformity,0.0
logarithm_glszm_SizeZoneNonUniformityNormalized,0.0
logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.0
logarithm_ngtdm_Busyness,0.0
logarithm_ngtdm_Complexity,0.0
exponential_firstorder_Entropy,0.0
exponential_glcm_Autocorrelation,0.0
exponential_glcm_ClusterShade,0.0
exponential_glcm_Imc1,0.0
exponential_gldm_DependenceNonUniformityNormalized,0.0
exponential_glrlm_LongRunHighGrayLevelEmphasis,0.0
logarithm_glrlm_LongRunLowGrayLevelEmphasis,0.0
logarithm_glrlm_GrayLevelVariance,0.0
squareroot_gldm_DependenceEntropy,0.0
logarithm_glcm_Imc1,0.0
squareroot_glrlm_GrayLevelNonUniformityNormalized,0.0
squareroot_glrlm_GrayLevelVariance,0.0
squareroot_glrlm_LongRunHighGrayLevelEmphasis,0.0
squareroot_glrlm_LongRunLowGrayLevelEmphasis,0.0
squareroot_glrlm_RunEntropy,0.0
squareroot_glszm_GrayLevelNonUniformity,0.0
squareroot_glszm_GrayLevelVariance,0.0
squareroot_glszm_LargeAreaEmphasis,0.0
squareroot_glszm_LargeAreaHighGrayLevelEmphasis,0.0
squareroot_glszm_LargeAreaLowGrayLevelEmphasis,0.0
squareroot_glszm_SizeZoneNonUniformity,0.0
squareroot_glszm_SizeZoneNonUniformityNormalized,0.0
square_gldm_DependenceNonUniformityNormalized,0.0
squareroot_ngtdm_Busyness,0.0
squareroot_ngtdm_Complexity,0.0
logarithm_glcm_Autocorrelation,0.0
logarithm_glcm_ClusterShade,0.0
square_glrlm_HighGrayLevelRunEmphasis,0.0
log-sigma-3-0-mm-3D_glcm_Imc2,0.0
square_gldm_DependenceEntropy,0.0
wavelet-LL_gldm_DependenceEntropy,0.0
wavelet-HL_gldm_DependenceEntropy,0.0
wavelet-HL_gldm_LargeDependenceHighGrayLevelEmphasis,0.0
wavelet-HL_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
wavelet-HL_glszm_SizeZoneNonUniformity,0.0
wavelet-HH_firstorder_Skewness,0.0
wavelet-HH_gldm_DependenceEntropy,0.0
wavelet-LL_firstorder_Entropy,0.0
wavelet-LL_glcm_ClusterShade,0.0
wavelet-LL_gldm_DependenceNonUniformityNormalized,0.0
square_glcm_ClusterProminence,0.0
wavelet-LL_glrlm_RunEntropy,0.0
