feature,importance
original_glcm_Imc1,0.23952582
log-sigma-2-0-mm-3D_glcm_ClusterShade,0.14907943
wavelet-LL_glcm_ClusterShade,0.11713558
day_of_study,0.09114728
original_firstorder_Range,0.09114728
wavelet-HL_glszm_ZoneEntropy,0.06007481
wavelet-LH_gldm_DependenceVariance,0.04775955
original_firstorder_Entropy,0.042673357
original_gldm_DependenceVariance,0.029638123
log-sigma-1-0-mm-3D_glszm_ZoneEntropy,0.02745893
original_firstorder_Skewness,0.025852315
wavelet-HL_gldm_DependenceEntropy,0.020539125
wavelet-LL_glszm_LargeAreaLowGrayLevelEmphasis,0.018916458
square_ngtdm_Coarseness,0.017776776
square_glrlm_LongRunLowGrayLevelEmphasis,0.010989759
original_glcm_ClusterProminence,0.010285423
log-sigma-2-0-mm-3D_firstorder_Entropy,0.0
wavelet-LL_gldm_LargeDependenceEmphasis,0.0
wavelet-LL_gldm_GrayLevelNonUniformity,0.0
wavelet-LL_gldm_DependenceVariance,0.0
wavelet-LL_glcm_DifferenceEntropy,0.0
log-sigma-1-0-mm-3D_ngtdm_Busyness,0.0
wavelet-LL_glcm_ClusterProminence,0.0
wavelet-LL_firstorder_MeanAbsoluteDeviation,0.0
wavelet-HH_ngtdm_Busyness,0.0
wavelet-HH_glszm_SizeZoneNonUniformity,0.0
log-sigma-1-0-mm-3D_glrlm_RunVariance,0.0
wavelet-LL_glrlm_LongRunEmphasis,0.0
wavelet-HH_glszm_LargeAreaEmphasis,0.0
wavelet-HH_glrlm_RunVariance,0.0
wavelet-HH_glrlm_RunEntropy,0.0
wavelet-HH_glrlm_LongRunLowGrayLevelEmphasis,0.0
log-sigma-2-0-mm-3D_firstorder_Kurtosis,0.0
wavelet-HH_glrlm_LongRunEmphasis,0.0
log-sigma-2-0-mm-3D_firstorder_Range,0.0
wavelet-HH_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
wavelet-HH_gldm_LargeDependenceEmphasis,0.0
wavelet-HH_glszm_LargeAreaLowGrayLevelEmphasis,0.0
wavelet-LL_glrlm_LongRunLowGrayLevelEmphasis,0.0
wavelet-LL_glszm_LargeAreaHighGrayLevelEmphasis,0.0
log-sigma-1-0-mm-3D_glszm_ZoneVariance,0.0
log-sigma-1-0-mm-3D_glrlm_RunEntropy,0.0
log-sigma-1-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.0
log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.0
log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.0
log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
log-sigma-1-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.0
log-sigma-1-0-mm-3D_gldm_DependenceVariance,0.0
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.0
log-sigma-1-0-mm-3D_glcm_JointEntropy,0.0
log-sigma-1-0-mm-3D_glcm_ClusterTendency,0.0
log-sigma-1-0-mm-3D_glcm_Autocorrelation,0.0
log-sigma-1-0-mm-3D_firstorder_Skewness,0.0
log-sigma-1-0-mm-3D_firstorder_Minimum,0.0
log-sigma-1-0-mm-3D_firstorder_Kurtosis,0.0
wavelet-HH_glcm_Autocorrelation,0.0
wavelet-LL_ngtdm_Busyness,0.0
wavelet-LL_glszm_ZoneEntropy,0.0
wavelet-LL_glszm_SizeZoneNonUniformity,0.0
log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,0.0
wavelet-LL_ngtdm_Strength,0.0
wavelet-HL_glszm_LargeAreaHighGrayLevelEmphasis,0.0
wavelet-HH_firstorder_Skewness,0.0
original_glszm_ZoneEntropy,0.0
original_glszm_SizeZoneNonUniformity,0.0
original_glszm_LargeAreaLowGrayLevelEmphasis,0.0
original_glszm_LargeAreaHighGrayLevelEmphasis,0.0
original_glszm_GrayLevelVariance,0.0
original_glrlm_RunVariance,0.0
original_glrlm_RunEntropy,0.0
original_glrlm_LongRunLowGrayLevelEmphasis,0.0
original_glrlm_LongRunEmphasis,0.0
original_gldm_LargeDependenceEmphasis,0.0
original_glcm_MCC,0.0
original_glcm_DifferenceEntropy,0.0
original_firstorder_Minimum,0.0
original_firstorder_Mean,0.0
original_firstorder_Maximum,0.0
original_firstorder_Kurtosis,0.0
original_firstorder_90Percentile,0.0
