accuracy,f1_macro,f1_micro,f1_weighted,precision,recall,roc_auc,true_positives,false_negatives,false_positives,true_negatives,days_of_study_in_train,days_of_study_in_test,percentage_of_data_in_train,percentage_of_data_in_test
0.19047619047619047,0.16,0.19047619047619047,0.32,1.0,0.19047619047619047,1,4,17,0,0,"[10 13 15 17 19 21 23 27 25 29 31  9 11 14 33 35 37 39 41 43 45 47 18 20
 22 49]",[11 15 17 19 23 25 27 29 31 33 35 37 39 41 45],92.9530201342282,7.046979865771812
