accuracy,f1_macro,f1_micro,f1_weighted,precision,recall,roc_auc,true_positives,false_negatives,false_positives,true_negatives,days_of_study_in_train,days_of_study_in_test,percentage_of_data_in_train,percentage_of_data_in_test
0.5,0.3333333333333333,0.5,0.6666666666666666,1.0,0.5,1,4,4,0,0,"[11 15 17 19 23 25 27 29 31 33 35 37 39 41 45 10 13 21  9 14 43 47 18 20
 22 49]",[10 13 15 17 19 21 23 27],97.31543624161074,2.684563758389262
