feature,importance
log-sigma-1-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.053346455
squareroot_firstorder_90Percentile,0.047103852
log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.04419101
wavelet-LH_glrlm_HighGrayLevelRunEmphasis,0.04182276
square_ngtdm_Coarseness,0.041579835
original_firstorder_Entropy,0.0326281
exponential_glrlm_LongRunEmphasis,0.027467223
original_glszm_ZoneEntropy,0.026137838
exponential_glszm_SizeZoneNonUniformity,0.024140907
log-sigma-3-0-mm-3D_glrlm_RunEntropy,0.024056396
log-sigma-1-0-mm-3D_glszm_ZoneEntropy,0.023606716
log-sigma-2-0-mm-3D_gldm_LargeDependenceEmphasis,0.020583998
square_firstorder_Skewness,0.020460496
exponential_gldm_DependenceVariance,0.017372323
log-sigma-2-0-mm-3D_glcm_Imc2,0.015762033
squareroot_glszm_ZoneEntropy,0.015684018
original_glszm_SizeZoneNonUniformityNormalized,0.01497296
log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.014950423
original_firstorder_Kurtosis,0.0138929775
original_glcm_MCC,0.013501426
wavelet-HH_gldm_LargeDependenceEmphasis,0.013145294
squareroot_glcm_ClusterProminence,0.012943554
square_gldm_LargeDependenceEmphasis,0.01159211
log-sigma-3-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.011378936
wavelet-HH_glrlm_LongRunLowGrayLevelEmphasis,0.011057373
original_glrlm_LongRunLowGrayLevelEmphasis,0.011019114
wavelet-LH_gldm_LargeDependenceHighGrayLevelEmphasis,0.01086963
log-sigma-2-0-mm-3D_firstorder_Kurtosis,0.010545477
wavelet-LL_glrlm_LongRunEmphasis,0.010511639
original_shape2D_Elongation,0.010359762
exponential_glcm_Correlation,0.009964838
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.009819646
logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.009373217
squareroot_ngtdm_Coarseness,0.009206552
wavelet-LL_glszm_SizeZoneNonUniformity,0.009060803
wavelet-LH_gldm_DependenceVariance,0.008623042
square_glszm_ZoneEntropy,0.0084528765
gradient_gldm_DependenceEntropy,0.008181335
day_of_study,0.007880661
logarithm_glszm_LargeAreaHighGrayLevelEmphasis,0.0075885663
exponential_gldm_LargeDependenceEmphasis,0.0074951495
square_glszm_SmallAreaHighGrayLevelEmphasis,0.0074273758
wavelet-LH_glrlm_LongRunHighGrayLevelEmphasis,0.007150821
log-sigma-3-0-mm-3D_ngtdm_Strength,0.0070991716
log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,0.0070410143
wavelet-HL_gldm_LargeDependenceEmphasis,0.0070025166
wavelet-HH_glszm_LargeAreaEmphasis,0.006943064
wavelet-HL_glszm_SizeZoneNonUniformity,0.0066760946
log-sigma-1-0-mm-3D_glrlm_RunEntropy,0.0066251066
logarithm_glszm_LargeAreaLowGrayLevelEmphasis,0.0065752426
log-sigma-1-0-mm-3D_firstorder_Kurtosis,0.006544653
squareroot_glcm_Imc1,0.006439899
log-sigma-1-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.005845518
logarithm_ngtdm_Strength,0.0057504186
logarithm_ngtdm_Busyness,0.0057257777
gradient_firstorder_90Percentile,0.0053837337
log-sigma-3-0-mm-3D_glcm_Imc2,0.005352931
log-sigma-3-0-mm-3D_gldm_DependenceVariance,0.0053282846
logarithm_glrlm_LongRunLowGrayLevelEmphasis,0.0051857624
square_ngtdm_Busyness,0.005185114
original_firstorder_90Percentile,0.0051718345
log-sigma-2-0-mm-3D_ngtdm_Busyness,0.0050217756
wavelet-HH_firstorder_Skewness,0.0047603673
log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.0046948716
log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.0045961305
wavelet-LL_gldm_DependenceVariance,0.004568865
wavelet-LL_glszm_ZoneEntropy,0.00450261
log-sigma-2-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.0041400115
original_ngtdm_Coarseness,0.0037005949
logarithm_gldm_LargeDependenceEmphasis,0.0035562036
