feature,importance
exponential_glrlm_ShortRunHighGrayLevelEmphasis,0.11333545
exponential_glrlm_GrayLevelNonUniformityNormalized_lag_1,0.11241976
rolling_mean_3_log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.09934251
rolling_mean_3_original_ngtdm_Busyness,0.07106915
square_glszm_SizeZoneNonUniformity,0.05116579
rolling_mean_3_logarithm_glszm_GrayLevelVariance,0.048118223
square_glszm_GrayLevelVariance,0.04130173
squareroot_gldm_DependenceEntropy,0.03918032
exponential_firstorder_Range,0.038960986
logarithm_glcm_ClusterShade,0.037088096
slope_3_original_shape2D_MajorAxisLength,0.03410937
squareroot_glszm_SmallAreaHighGrayLevelEmphasis,0.03398986
slope_3_square_glszm_HighGrayLevelZoneEmphasis,0.026035389
original_shape2D_Elongation,0.025737865
rolling_mean_3_original_glrlm_RunEntropy,0.02388954
exponential_glcm_Imc1,0.018545559
rolling_mean_3_day_of_study,0.018350016
rolling_mean_3_original_shape2D_Elongation,0.017336966
rolling_mean_3_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.014933759
original_firstorder_Kurtosis,0.012272852
square_glszm_GrayLevelNonUniformityNormalized,0.011886339
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.011532845
rolling_mean_3_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.010434237
log-sigma-3-0-mm-3D_firstorder_Range,0.00952349
exponential_firstorder_Entropy_lag_1,0.0075009544
rolling_mean_3_wavelet-LH_firstorder_Skewness,0.0073603513
square_firstorder_InterquartileRange,0.0064837555
wavelet-LL_glcm_ClusterShade,0.0060368096
original_shape2D_MajorAxisLength,0.005205358
rolling_mean_3_original_firstorder_90Percentile,0.004703388
log-sigma-1-0-mm-3D_firstorder_Kurtosis,0.0045943954
logarithm_glcm_Imc1,0.0045120358
exponential_glrlm_GrayLevelNonUniformityNormalized,0.0037545748
rolling_mean_3_square_gldm_DependenceNonUniformityNormalized,0.0037448346
rolling_mean_3_log-sigma-2-0-mm-3D_glcm_JointEntropy,0.0036162427
