m_id_1276,day_of_study,true_label,predicted_label
1276,11,1,0
1276,15,1,0
1276,17,1,0
1276,17,1,0
1276,19,1,0
1276,23,1,0
1276,27,1,0
1276,29,1,0
1276,33,1,0
