m_id_1276,day_of_study,true_label,predicted_label
1276,19,1,1
1276,23,1,1
1276,23,1,1
1276,25,1,1
1276,25,1,1
1276,27,1,1
1276,27,1,1
1276,37,1,1
1276,45,1,1
