feature,importance
squareroot_firstorder_Entropy,0.10833025
exponential_gldm_DependenceEntropy_lag_1,0.093012795
rolling_mean_3_original_glrlm_RunEntropy,0.08471245
rolling_mean_3_original_shape2D_Elongation,0.07870705
log-sigma-2-0-mm-3D_gldm_DependenceEntropy_lag_1,0.05578665
rolling_mean_3_original_ngtdm_Busyness,0.041078515
log-sigma-1-0-mm-3D_ngtdm_Busyness,0.039060924
rolling_mean_3_logarithm_glszm_GrayLevelVariance,0.03866317
original_firstorder_Range,0.03181909
logarithm_gldm_DependenceEntropy,0.027295547
exponential_glcm_Imc1,0.027030837
log-sigma-3-0-mm-3D_glcm_ClusterProminence,0.02627473
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.02389895
rolling_mean_3_exponential_glrlm_GrayLevelNonUniformityNormalized,0.023148682
slope_3_wavelet-LL_glrlm_LongRunHighGrayLevelEmphasis,0.02286946
squareroot_glszm_SmallAreaHighGrayLevelEmphasis,0.0187263
rolling_mean_3_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.017676162
original_glcm_ClusterShade,0.014987317
exponential_glrlm_ShortRunHighGrayLevelEmphasis,0.014336623
rolling_mean_3_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.013617401
squareroot_glcm_Autocorrelation_lag_1,0.013143108
gradient_firstorder_90Percentile,0.012743277
original_shape2D_Elongation,0.012450999
squareroot_glcm_Autocorrelation,0.01188992
rolling_mean_3_log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.01159343
slope_3_wavelet-HL_gldm_LargeDependenceHighGrayLevelEmphasis,0.011399499
log-sigma-2-0-mm-3D_glcm_JointEntropy,0.010977058
slope_3_log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.009694173
rolling_mean_3_wavelet-HH_gldm_DependenceEntropy,0.0081400005
log-sigma-1-0-mm-3D_firstorder_Skewness,0.008137582
log-sigma-1-0-mm-3D_firstorder_Kurtosis,0.0071949605
rolling_mean_3_wavelet-LL_glrlm_LongRunHighGrayLevelEmphasis,0.006919685
squareroot_firstorder_Entropy_lag_1,0.006118007
rolling_mean_3_day_of_study,0.005799066
log-sigma-3-0-mm-3D_firstorder_Range,0.0055067195
rolling_mean_3_square_glszm_HighGrayLevelZoneEmphasis,0.005271416
wavelet-LL_glszm_GrayLevelNonUniformity,0.004756169
original_glszm_GrayLevelVariance,0.004676966
rolling_mean_3_square_gldm_DependenceNonUniformityNormalized,0.004045056
log-sigma-2-0-mm-3D_firstorder_Kurtosis,0.0034967922
squareroot_glcm_ClusterShade,0.002972199
logarithm_glrlm_LongRunLowGrayLevelEmphasis,0.0027744446
log-sigma-2-0-mm-3D_ngtdm_Busyness,0.0026090054
rolling_mean_3_squareroot_firstorder_Entropy,0.002424168
slope_3_square_glszm_HighGrayLevelZoneEmphasis,0.0024199726
delta_2_original_shape2D_Elongation,0.0023684565
log-sigma-2-0-mm-3D_glcm_JointEntropy_lag_1,0.0021766245
rolling_mean_3_logarithm_glcm_Autocorrelation,0.0021478455
slope_3_square_gldm_DependenceNonUniformityNormalized,0.0018533979
wavelet-LH_firstorder_Skewness,0.0017971108
rolling_mean_3_log-sigma-3-0-mm-3D_firstorder_Range,0.0013916879
log-sigma-3-0-mm-3D_firstorder_Skewness,0.0013019795
square_firstorder_Skewness,0.0010647434
rolling_mean_3_original_firstorder_90Percentile,0.0009925661
rolling_mean_3_original_glszm_SizeZoneNonUniformity,0.000936215
log-sigma-3-0-mm-3D_glcm_ClusterShade,0.0009286141
log-sigma-1-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.00091709086
slope_3_square_glszm_GrayLevelNonUniformityNormalized,0.000913704
log-sigma-2-0-mm-3D_glcm_ClusterProminence,0.00083437894
original_shape2D_Elongation_lag_1,0.00082257215
gradient_glszm_SizeZoneNonUniformityNormalized,0.0008145594
slope_3_original_gldm_DependenceNonUniformityNormalized,0.00055187085
squareroot_firstorder_90Percentile,0.0
square_glszm_LargeAreaHighGrayLevelEmphasis,0.0
square_glszm_GrayLevelNonUniformity,0.0
squareroot_gldm_DependenceEntropy,0.0
square_glszm_GrayLevelVariance,0.0
square_glszm_HighGrayLevelZoneEmphasis,0.0
squareroot_firstorder_Mean,0.0
square_glszm_SizeZoneNonUniformity,0.0
squareroot_glrlm_GrayLevelNonUniformityNormalized,0.0
square_glrlm_LongRunLowGrayLevelEmphasis,0.0
square_glszm_ZoneEntropy,0.0
square_glrlm_ShortRunHighGrayLevelEmphasis,0.0
square_ngtdm_Busyness,0.0
square_glszm_GrayLevelNonUniformityNormalized,0.0
square_glrlm_RunEntropy,0.0
squareroot_gldm_DependenceNonUniformityNormalized,0.0
squareroot_glszm_LargeAreaLowGrayLevelEmphasis,0.0
squareroot_glrlm_GrayLevelVariance,0.0
exponential_glcm_ClusterProminence,0.0
logarithm_glszm_LargeAreaLowGrayLevelEmphasis,0.0
logarithm_glszm_SizeZoneNonUniformity,0.0
logarithm_glszm_SizeZoneNonUniformityNormalized,0.0
logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.0
logarithm_ngtdm_Busyness,0.0
logarithm_ngtdm_Complexity,0.0
exponential_firstorder_Entropy,0.0
exponential_firstorder_Range,0.0
exponential_glcm_Autocorrelation,0.0
exponential_glcm_ClusterShade,0.0
squareroot_glrlm_LongRunHighGrayLevelEmphasis,0.0
exponential_gldm_DependenceEntropy,0.0
exponential_gldm_DependenceNonUniformityNormalized,0.0
exponential_glrlm_GrayLevelNonUniformityNormalized,0.0
exponential_glrlm_LongRunHighGrayLevelEmphasis,0.0
exponential_glrlm_LongRunLowGrayLevelEmphasis,0.0
exponential_glrlm_RunEntropy,0.0
exponential_glszm_GrayLevelNonUniformity,0.0
exponential_glszm_GrayLevelVariance,0.0
exponential_glszm_HighGrayLevelZoneEmphasis,0.0
logarithm_glszm_LargeAreaHighGrayLevelEmphasis,0.0
logarithm_glszm_HighGrayLevelZoneEmphasis,0.0
logarithm_glszm_GrayLevelVariance,0.0
logarithm_glszm_GrayLevelNonUniformityNormalized,0.0
squareroot_glrlm_LongRunLowGrayLevelEmphasis,0.0
squareroot_glrlm_RunEntropy,0.0
squareroot_glszm_GrayLevelNonUniformity,0.0
squareroot_glszm_GrayLevelVariance,0.0
squareroot_glszm_HighGrayLevelZoneEmphasis,0.0
squareroot_glszm_LargeAreaEmphasis,0.0
squareroot_glszm_LargeAreaHighGrayLevelEmphasis,0.0
squareroot_glszm_SizeZoneNonUniformity,0.0
squareroot_glszm_SizeZoneNonUniformityNormalized,0.0
squareroot_ngtdm_Busyness,0.0
squareroot_ngtdm_Complexity,0.0
logarithm_firstorder_Kurtosis,0.0
logarithm_glcm_Autocorrelation,0.0
logarithm_glcm_ClusterShade,0.0
logarithm_glcm_Imc1,0.0
logarithm_gldm_DependenceNonUniformityNormalized,0.0
logarithm_glrlm_GrayLevelVariance,0.0
logarithm_glrlm_LongRunHighGrayLevelEmphasis,0.0
logarithm_glszm_GrayLevelNonUniformity,0.0
square_glrlm_LongRunHighGrayLevelEmphasis,0.0
slope_3_logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.0
