feature,importance
wavelet-HL_glszm_ZoneEntropy,0.07337335
log-sigma-3-0-mm-3D_ngtdm_Coarseness,0.06831347
squareroot_glszm_LargeAreaEmphasis,0.055093512
wavelet-HH_glrlm_LongRunLowGrayLevelEmphasis,0.049346935
log-sigma-2-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.03837505
gradient_glszm_ZoneEntropy,0.031284537
log-sigma-3-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.0299007
exponential_glszm_SizeZoneNonUniformity,0.028397517
log-sigma-1-0-mm-3D_glrlm_RunEntropy,0.024542268
original_firstorder_Minimum,0.023268191
squareroot_firstorder_90Percentile,0.02086015
exponential_gldm_DependenceVariance,0.020185634
wavelet-HH_ngtdm_Busyness,0.018999416
wavelet-LH_glrlm_HighGrayLevelRunEmphasis,0.016569732
logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.015709847
original_shape2D_MeshSurface,0.015602132
original_shape2D_Elongation,0.014250488
log-sigma-1-0-mm-3D_glcm_ClusterTendency,0.013284919
square_ngtdm_Coarseness,0.013193613
square_firstorder_Maximum,0.013183131
logarithm_glszm_LargeAreaHighGrayLevelEmphasis,0.0131589845
original_firstorder_Skewness,0.011690593
wavelet-HL_glrlm_RunVariance,0.011586667
day_of_study,0.01032712
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.009739466
log-sigma-1-0-mm-3D_firstorder_Minimum,0.009516651
wavelet-LH_gldm_DependenceVariance,0.009318862
log-sigma-3-0-mm-3D_glrlm_RunEntropy,0.008992175
original_gldm_DependenceVariance,0.008594173
original_glszm_SizeZoneNonUniformity,0.008348875
logarithm_ngtdm_Coarseness,0.0076350984
wavelet-LL_gldm_DependenceVariance,0.007603756
log-sigma-2-0-mm-3D_glcm_Imc1,0.007314661
log-sigma-3-0-mm-3D_glcm_Autocorrelation,0.0072057582
wavelet-LL_glrlm_LongRunLowGrayLevelEmphasis,0.0070622633
gradient_firstorder_90Percentile,0.006934996
exponential_gldm_LargeDependenceEmphasis,0.006932336
gradient_glrlm_RunEntropy,0.006748975
square_ngtdm_Strength,0.0066515603
original_glszm_LargeAreaLowGrayLevelEmphasis,0.006336398
gradient_gldm_DependenceEntropy,0.0063215876
logarithm_gldm_LargeDependenceEmphasis,0.0062318454
squareroot_glrlm_LongRunEmphasis,0.006203296
wavelet-HL_gldm_LargeDependenceEmphasis,0.0061402516
log-sigma-3-0-mm-3D_ngtdm_Busyness,0.0061261216
square_firstorder_Skewness,0.006119463
wavelet-HH_gldm_LargeDependenceLowGrayLevelEmphasis,0.0059428806
original_shape2D_PerimeterSurfaceRatio,0.005738182
logarithm_ngtdm_Busyness,0.0055387225
log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.0053629307
