feature,importance
original_firstorder_90Percentile,0.111334704
wavelet-HL_glszm_ZoneEntropy,0.04760245
log-sigma-3-0-mm-3D_firstorder_Range,0.04471145
logarithm_gldm_LargeDependenceEmphasis,0.042723812
log-sigma-3-0-mm-3D_ngtdm_Coarseness,0.037731808
log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.036490716
wavelet-LL_glszm_LargeAreaHighGrayLevelEmphasis,0.027755408
original_gldm_LargeDependenceEmphasis,0.02675778
logarithm_glszm_LargeAreaHighGrayLevelEmphasis,0.025396766
log-sigma-2-0-mm-3D_gldm_LargeDependenceEmphasis,0.022436379
log-sigma-3-0-mm-3D_glcm_Imc2,0.02165868
log-sigma-1-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.020128071
original_firstorder_Minimum,0.01729942
wavelet-LH_glcm_Autocorrelation,0.016112026
log-sigma-3-0-mm-3D_glcm_Autocorrelation,0.016004268
exponential_glszm_SizeZoneNonUniformity,0.01518557
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.014618518
original_shape2D_Elongation,0.01410704
square_ngtdm_Coarseness,0.014029092
log-sigma-1-0-mm-3D_glrlm_RunEntropy,0.013753292
day_of_study,0.012637472
logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.011936066
log-sigma-2-0-mm-3D_glcm_ClusterShade,0.011346273
gradient_firstorder_90Percentile,0.010771429
wavelet-LH_glrlm_HighGrayLevelRunEmphasis,0.010738906
gradient_gldm_DependenceEntropy,0.010703593
log-sigma-1-0-mm-3D_glszm_ZoneEntropy,0.010079213
exponential_gldm_DependenceVariance,0.009052367
log-sigma-2-0-mm-3D_glrlm_RunEntropy,0.008775077
original_shape2D_PerimeterSurfaceRatio,0.008595523
squareroot_glszm_SmallAreaHighGrayLevelEmphasis,0.008209697
square_ngtdm_Strength,0.0080335755
wavelet-LH_gldm_DependenceVariance,0.0077622444
original_glcm_MCC,0.00770069
original_glcm_DifferenceEntropy,0.007410392
square_firstorder_Skewness,0.0073946747
log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.0073727327
square_ngtdm_Busyness,0.007049015
squareroot_glszm_SizeZoneNonUniformity,0.0069175027
log-sigma-3-0-mm-3D_glrlm_RunEntropy,0.0065479837
log-sigma-1-0-mm-3D_glcm_ClusterTendency,0.00638197
exponential_glcm_Correlation,0.006217134
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.00578898
square_glcm_Autocorrelation,0.0057798843
log-sigma-1-0-mm-3D_firstorder_Minimum,0.0055587427
log-sigma-2-0-mm-3D_glcm_Autocorrelation,0.0055301366
log-sigma-2-0-mm-3D_firstorder_Range,0.0054730442
original_glszm_LargeAreaHighGrayLevelEmphasis,0.0052150283
squareroot_glrlm_LongRunEmphasis,0.0050992477
gradient_gldm_DependenceVariance,0.004932583
squareroot_glrlm_LongRunLowGrayLevelEmphasis,0.0049190926
squareroot_ngtdm_Busyness,0.0048422334
logarithm_glszm_SizeZoneNonUniformity,0.0048062927
wavelet-LL_ngtdm_Busyness,0.0046682945
wavelet-HH_gldm_LargeDependenceLowGrayLevelEmphasis,0.004527629
log-sigma-2-0-mm-3D_ngtdm_Busyness,0.0044924375
wavelet-HH_firstorder_Skewness,0.0043109623
wavelet-LL_glszm_ZoneEntropy,0.0041988767
log-sigma-1-0-mm-3D_gldm_DependenceVariance,0.004187313
wavelet-LH_firstorder_Kurtosis,0.004113218
exponential_glszm_ZoneVariance,0.004101071
exponential_ngtdm_Coarseness,0.004026635
logarithm_glrlm_LongRunEmphasis,0.0038953377
square_glrlm_LongRunEmphasis,0.0037554181
original_glrlm_LongRunLowGrayLevelEmphasis,0.0037130567
squareroot_firstorder_90Percentile,0.0036465803
wavelet-HL_glszm_LargeAreaEmphasis,0.0036088866
wavelet-HL_gldm_DependenceEntropy,0.0034715347
original_firstorder_10Percentile,0.0034085622
original_glrlm_RunEntropy,0.0033828092
square_firstorder_Maximum,0.0032366328
logarithm_glcm_ClusterProminence,0.003099879
logarithm_ngtdm_Strength,0.0029692485
log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.002850351
logarithm_glszm_LargeAreaLowGrayLevelEmphasis,0.002789202
original_firstorder_Skewness,0.0027620394
log-sigma-3-0-mm-3D_gldm_DependenceVariance,0.0026529816
square_glszm_ZoneEntropy,0.0025473705
log-sigma-3-0-mm-3D_glcm_ClusterShade,0.0025136708
original_shape2D_MajorAxisLength,0.002448112
squareroot_glszm_LargeAreaEmphasis,0.002426679
log-sigma-1-0-mm-3D_firstorder_Kurtosis,0.0022352363
logarithm_glcm_MCC,0.0021884397
wavelet-HH_ngtdm_Busyness,0.0021423239
wavelet-LL_glszm_SizeZoneNonUniformity,0.002109342
log-sigma-2-0-mm-3D_glcm_Imc1,0.001990688
wavelet-HH_glcm_Autocorrelation,0.0019787229
log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.001968037
square_glszm_SmallAreaHighGrayLevelEmphasis,0.0019036578
log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.0018814786
exponential_glszm_SizeZoneNonUniformityNormalized,0.0018582063
gradient_glcm_ClusterProminence,0.0017188467
log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.001691676
log-sigma-3-0-mm-3D_firstorder_90Percentile,0.0016581416
log-sigma-3-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.0015873525
wavelet-HH_glszm_LargeAreaLowGrayLevelEmphasis,0.0015735903
wavelet-LL_gldm_LargeDependenceEmphasis,0.0015414068
log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.0015343537
gradient_firstorder_Maximum,0.001528009
logarithm_ngtdm_Busyness,0.0015127652
log-sigma-2-0-mm-3D_glcm_Imc2,0.0013385286
log-sigma-3-0-mm-3D_ngtdm_Strength,0.0012425738
wavelet-LL_gldm_DependenceVariance,0.0012394119
gradient_glszm_SizeZoneNonUniformity,0.0012254629
exponential_glszm_LargeAreaLowGrayLevelEmphasis,0.0012097455
original_glszm_SizeZoneNonUniformityNormalized,0.0011913452
logarithm_glrlm_LongRunLowGrayLevelEmphasis,0.0011846577
wavelet-LH_gldm_LargeDependenceLowGrayLevelEmphasis,0.0011593513
