m_id_1360,day_of_study,true_label,predicted_label
1360,11,0,0
1360,14,0,0
1360,16,0,0
1360,16,0,0
1360,18,0,0
1360,18,0,0
1360,18,0,0
1360,20,0,0
1360,20,0,0
1360,20,0,0
1360,20,0,0
1360,22,0,0
1360,22,0,0
1360,22,0,0
1360,22,0,0
