feature,importance
rolling_mean_3_log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.09373049
rolling_mean_3_original_shape2D_Elongation,0.083048396
rolling_mean_3_logarithm_glszm_HighGrayLevelZoneEmphasis,0.07446001
rolling_mean_3_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.067026146
squareroot_glszm_GrayLevelVariance,0.06329719
rolling_mean_3_log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.046491154
logarithm_glszm_GrayLevelVariance_lag_1,0.03332267
wavelet-HH_gldm_DependenceEntropy,0.02770707
slope_3_wavelet-LL_gldm_DependenceNonUniformityNormalized,0.026949815
wavelet-LL_glrlm_RunEntropy_lag_1,0.024816709
log-sigma-2-0-mm-3D_glcm_JointEntropy,0.022580544
rolling_mean_3_wavelet-LL_glrlm_LongRunLowGrayLevelEmphasis,0.021945763
rolling_mean_3_wavelet-LL_glrlm_RunEntropy,0.021534298
wavelet-LH_firstorder_Skewness,0.021504648
delta_2_day_of_study,0.019818082
rolling_mean_3_wavelet-LH_firstorder_Skewness,0.018183455
rolling_mean_3_log-sigma-2-0-mm-3D_glcm_JointEntropy,0.017661108
wavelet-LL_gldm_DependenceEntropy,0.017477173
exponential_firstorder_Entropy,0.017117742
rolling_mean_3_exponential_glrlm_GrayLevelNonUniformityNormalized,0.014327413
slope_3_original_firstorder_90Percentile,0.013353105
original_shape2D_Elongation,0.013268486
exponential_gldm_DependenceEntropy,0.013044575
gradient_glszm_GrayLevelNonUniformityNormalized,0.011901615
exponential_glszm_SmallAreaHighGrayLevelEmphasis,0.011295721
logarithm_firstorder_Kurtosis,0.009771487
day_of_study,0.009643728
log-sigma-1-0-mm-3D_firstorder_Minimum,0.009481995
delta_2_squareroot_firstorder_Mean,0.009278762
log-sigma-3-0-mm-3D_glcm_JointEntropy,0.008926159
rolling_mean_3_wavelet-HH_gldm_DependenceEntropy,0.008718347
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.008460773
exponential_glrlm_GrayLevelNonUniformityNormalized,0.00796684
log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.007740442
slope_3_original_glrlm_LongRunHighGrayLevelEmphasis,0.0069192257
rolling_mean_3_original_ngtdm_Coarseness,0.006197835
wavelet-HL_gldm_LargeDependenceHighGrayLevelEmphasis_lag_1,0.006182166
rolling_mean_3_squareroot_glcm_ClusterShade,0.0060529667
original_firstorder_Kurtosis,0.0053939484
rolling_mean_3_logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.0051247017
slope_3_day_of_study,0.0046007154
original_firstorder_Minimum,0.0045249267
slope_3_log-sigma-1-0-mm-3D_ngtdm_Busyness,0.0044962484
square_glrlm_ShortRunHighGrayLevelEmphasis,0.004215518
log-sigma-3-0-mm-3D_firstorder_Kurtosis_lag_1,0.004119092
squareroot_firstorder_Entropy,0.0038638057
squareroot_glszm_LargeAreaHighGrayLevelEmphasis,0.0037896426
square_glszm_GrayLevelVariance,0.0034532603
log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis_lag_1,0.0033616486
log-sigma-2-0-mm-3D_glcm_JointEntropy_lag_1,0.002781585
rolling_mean_3_wavelet-LL_gldm_DependenceNonUniformityNormalized,0.002641004
slope_3_wavelet-LH_firstorder_Skewness,0.0023999084
slope_3_wavelet-HL_gldm_LargeDependenceHighGrayLevelEmphasis,0.002182889
rolling_mean_3_exponential_gldm_DependenceEntropy,0.0020749948
original_shape2D_Elongation_lag_1,0.0020200089
square_gldm_DependenceEntropy,0.0019908226
slope_3_original_firstorder_Maximum,0.001864601
slope_3_square_glszm_GrayLevelNonUniformityNormalized,0.0017652581
rolling_mean_3_day_of_study,0.0017450374
slope_3_log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.0017386806
slope_3_log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.0017171673
slope_3_wavelet-HH_gldm_DependenceEntropy,0.0017063672
delta_2_log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.0015310546
rolling_mean_3_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.0014707656
wavelet-LH_firstorder_Kurtosis,0.0014354526
rolling_mean_3_wavelet-LL_glrlm_LongRunHighGrayLevelEmphasis,0.0014286287
squareroot_glszm_SmallAreaHighGrayLevelEmphasis,0.0014170595
delta_2_square_glszm_LargeAreaHighGrayLevelEmphasis,0.0011596271
rolling_mean_3_log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.0010486748
slope_3_log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.0010086666
wavelet-LH_gldm_DependenceEntropy,0.0009761131
squareroot_glszm_LargeAreaEmphasis,0.0009590596
rolling_mean_3_logarithm_glcm_Autocorrelation,0.0008405848
original_firstorder_Range,0.0008294141
exponential_glcm_ClusterProminence,0.0008123468
rolling_mean_3_logarithm_glszm_GrayLevelVariance,0.0007776038
rolling_mean_3_log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.00070863735
slope_3_wavelet-LL_glrlm_LongRunLowGrayLevelEmphasis,0.000693947
logarithm_gldm_DependenceEntropy,0.00068563514
original_gldm_DependenceEntropy,0.00064690656
slope_3_log-sigma-2-0-mm-3D_glcm_JointEntropy,0.00063617324
delta_2_original_shape2D_MajorAxisLength,0.0006216042
wavelet-HH_firstorder_Skewness,0.0004885198
slope_3_logarithm_glszm_GrayLevelVariance,0.00047851153
log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.00045734947
day_of_study_lag_1,0.00045135323
rolling_mean_3_original_glszm_SizeZoneNonUniformity,0.00036199595
log-sigma-3-0-mm-3D_firstorder_Skewness,0.00035919333
gradient_glszm_SizeZoneNonUniformityNormalized,0.00035344964
slope_3_square_glszm_HighGrayLevelZoneEmphasis,0.00033188888
log-sigma-3-0-mm-3D_firstorder_Range_lag_1,0.00030537846
rolling_mean_3_original_firstorder_90Percentile,0.00028938235
rolling_mean_3_log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.00027381044
square_glrlm_LongRunHighGrayLevelEmphasis,0.00026223488
square_firstorder_Mean,0.00022958449
log-sigma-3-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.00020514577
original_glrlm_LongRunLowGrayLevelEmphasis,0.00020493192
log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.00016522767
original_shape2D_MajorAxisLength_lag_1,0.00016421388
square_ngtdm_Busyness,0.00015390731
squareroot_firstorder_90Percentile,0.0
original_glrlm_LongRunHighGrayLevelEmphasis,0.0
squareroot_firstorder_Mean,0.0
squareroot_glcm_Autocorrelation,0.0
original_firstorder_90Percentile,0.0
original_gldm_DependenceNonUniformityNormalized,0.0
logarithm_ngtdm_Busyness,0.0
squareroot_gldm_DependenceEntropy,0.0
squareroot_gldm_DependenceNonUniformityNormalized,0.0
squareroot_glrlm_GrayLevelNonUniformityNormalized,0.0
squareroot_glcm_ClusterShade,0.0
square_glszm_ZoneEntropy,0.0
original_firstorder_10Percentile,0.0
logarithm_ngtdm_Complexity,0.0
squareroot_glrlm_LongRunHighGrayLevelEmphasis,0.0
square_glszm_SizeZoneNonUniformity,0.0
square_glszm_LargeAreaHighGrayLevelEmphasis,0.0
square_glszm_HighGrayLevelZoneEmphasis,0.0
square_glszm_GrayLevelNonUniformityNormalized,0.0
square_glszm_GrayLevelNonUniformity,0.0
original_glrlm_RunEntropy,0.0
square_glrlm_RunEntropy,0.0
square_glrlm_LongRunLowGrayLevelEmphasis,0.0
original_shape2D_MajorAxisLength,0.0
squareroot_glrlm_GrayLevelVariance,0.0
squareroot_glrlm_LongRunLowGrayLevelEmphasis,0.0
logarithm_glszm_GrayLevelNonUniformity,0.0
squareroot_ngtdm_Busyness,0.0
logarithm_glrlm_LongRunLowGrayLevelEmphasis,0.0
logarithm_glrlm_LongRunHighGrayLevelEmphasis,0.0
logarithm_glrlm_GrayLevelVariance,0.0
logarithm_gldm_DependenceNonUniformityNormalized,0.0
original_firstorder_Entropy,0.0
logarithm_glszm_GrayLevelNonUniformityNormalized,0.0
logarithm_glszm_GrayLevelVariance,0.0
logarithm_glcm_Imc1,0.0
logarithm_glcm_ClusterShade,0.0
logarithm_glcm_Autocorrelation,0.0
original_firstorder_Maximum,0.0
logarithm_glszm_HighGrayLevelZoneEmphasis,0.0
squareroot_ngtdm_Complexity,0.0
original_firstorder_Mean,0.0
logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.0
logarithm_glszm_LargeAreaHighGrayLevelEmphasis,0.0
squareroot_glszm_SizeZoneNonUniformityNormalized,0.0
squareroot_glszm_SizeZoneNonUniformity,0.0
squareroot_glszm_LargeAreaLowGrayLevelEmphasis,0.0
logarithm_glszm_LargeAreaLowGrayLevelEmphasis,0.0
original_glcm_Autocorrelation,0.0
squareroot_glszm_HighGrayLevelZoneEmphasis,0.0
square_gldm_DependenceNonUniformityNormalized,0.0
logarithm_glszm_SizeZoneNonUniformity,0.0
original_glcm_ClusterShade,0.0
logarithm_glszm_SizeZoneNonUniformityNormalized,0.0
squareroot_glszm_GrayLevelNonUniformity,0.0
squareroot_glrlm_RunEntropy,0.0
square_glrlm_HighGrayLevelRunEmphasis,0.0
log-sigma-1-0-mm-3D_glcm_Autocorrelation,0.0
original_glszm_GrayLevelNonUniformity,0.0
log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformity,0.0
wavelet-LL_gldm_DependenceNonUniformityNormalized,0.0
log-sigma-3-0-mm-3D_firstorder_Entropy,0.0
log-sigma-3-0-mm-3D_firstorder_90Percentile,0.0
wavelet-LL_glrlm_LongRunHighGrayLevelEmphasis,0.0
log-sigma-2-0-mm-3D_ngtdm_Busyness,0.0
log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.0
wavelet-LL_glrlm_LongRunLowGrayLevelEmphasis,0.0
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.0
wavelet-LL_glrlm_RunEntropy,0.0
wavelet-LL_glrlm_RunLengthNonUniformity,0.0
wavelet-LL_glszm_GrayLevelNonUniformity,0.0
log-sigma-2-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.0
log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.0
wavelet-LL_glszm_LargeAreaLowGrayLevelEmphasis,0.0
wavelet-LL_glszm_SizeZoneNonUniformity,0.0
exponential_firstorder_Range,0.0
log-sigma-2-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.0
wavelet-LL_ngtdm_Busyness,0.0
log-sigma-1-0-mm-3D_firstorder_Kurtosis,0.0
log-sigma-2-0-mm-3D_glcm_ClusterProminence,0.0
log-sigma-2-0-mm-3D_glcm_Autocorrelation,0.0
log-sigma-2-0-mm-3D_firstorder_Minimum,0.0
log-sigma-2-0-mm-3D_firstorder_Kurtosis,0.0
log-sigma-2-0-mm-3D_firstorder_Entropy,0.0
log-sigma-1-0-mm-3D_ngtdm_Busyness,0.0
log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,0.0
log-sigma-1-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.0
log-sigma-1-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.0
log-sigma-1-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.0
log-sigma-3-0-mm-3D_firstorder_Maximum,0.0
wavelet-LL_glcm_ClusterShade,0.0
square_glcm_ClusterProminence,0.0
wavelet-LH_glszm_SizeZoneNonUniformity,0.0
square_firstorder_Skewness,0.0
original_glszm_GrayLevelVariance,0.0
square_firstorder_Maximum,0.0
log-sigma-1-0-mm-3D_firstorder_Skewness,0.0
original_glszm_LargeAreaLowGrayLevelEmphasis,0.0
original_glszm_SizeZoneNonUniformity,0.0
square_firstorder_90Percentile,0.0
original_glszm_ZoneEntropy,0.0
