feature,importance
wavelet-LH_firstorder_Skewness,0.10375186
original_shape2D_Elongation,0.092356816
exponential_firstorder_Entropy,0.074635886
original_firstorder_10Percentile,0.06880499
original_ngtdm_Coarseness,0.050448973
rolling_mean_3_wavelet-LL_glrlm_RunEntropy,0.045238413
rolling_mean_3_log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.035091452
log-sigma-3-0-mm-3D_gldm_DependenceEntropy,0.034864873
slope_3_wavelet-LL_gldm_DependenceNonUniformityNormalized,0.032723688
rolling_mean_3_original_glrlm_RunEntropy,0.03135449
log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.030607944
rolling_mean_3_original_shape2D_Elongation,0.028895386
rolling_mean_3_log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.028118547
original_firstorder_Range,0.027283812
rolling_mean_3_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.02423731
squareroot_firstorder_Entropy,0.021070862
log-sigma-2-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.019980391
slope_3_log-sigma-1-0-mm-3D_ngtdm_Busyness,0.017465578
wavelet-LL_glszm_GrayLevelNonUniformity,0.016872253
rolling_mean_3_wavelet-LH_firstorder_Skewness,0.016721582
rolling_mean_3_logarithm_glszm_GrayLevelVariance,0.015584969
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized_lag_1,0.013897401
slope_3_day_of_study,0.011243825
log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis_lag_1,0.010339245
delta_2_logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.009951503
wavelet-LH_glszm_SizeZoneNonUniformity,0.008690863
original_shape2D_Elongation_lag_1,0.0077855624
delta_2_log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.0071083354
log-sigma-1-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.006811292
log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.0063862153
original_firstorder_Entropy,0.006206011
rolling_mean_3_logarithm_glszm_HighGrayLevelZoneEmphasis,0.0054900153
squareroot_glrlm_GrayLevelNonUniformityNormalized,0.004425976
slope_3_original_glrlm_LongRunHighGrayLevelEmphasis,0.0042092837
slope_3_wavelet-LL_glrlm_LongRunHighGrayLevelEmphasis,0.00420466
log-sigma-1-0-mm-3D_ngtdm_Busyness,0.0040809303
exponential_firstorder_Range,0.0038566317
rolling_mean_3_wavelet-HH_gldm_DependenceEntropy,0.003579913
squareroot_gldm_DependenceEntropy,0.003397409
day_of_study_lag_1,0.0029241818
square_glrlm_ShortRunHighGrayLevelEmphasis_lag_1,0.0028320781
rolling_mean_3_squareroot_glcm_ClusterShade,0.0026751095
slope_3_log-sigma-1-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.0026742504
original_ngtdm_Busyness_lag_1,0.002574367
rolling_mean_3_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.0024177276
logarithm_glcm_Imc1,0.002188513
slope_3_square_glszm_LargeAreaHighGrayLevelEmphasis,0.0021861873
slope_3_log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.0021503046
slope_3_square_glszm_GrayLevelNonUniformityNormalized,0.0021334882
log-sigma-1-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.0021310977
rolling_mean_3_wavelet-LL_glrlm_LongRunHighGrayLevelEmphasis,0.0021173763
slope_3_log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.002006216
wavelet-LH_gldm_DependenceEntropy,0.0019415651
rolling_mean_3_squareroot_glszm_SizeZoneNonUniformityNormalized,0.0018474879
log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.0017517426
delta_2_square_gldm_DependenceNonUniformityNormalized,0.0017128426
original_firstorder_Kurtosis,0.0016967218
logarithm_gldm_DependenceNonUniformityNormalized,0.0016525374
slope_3_square_glszm_HighGrayLevelZoneEmphasis,0.0016330552
log-sigma-3-0-mm-3D_glcm_ClusterProminence,0.0016091963
exponential_glrlm_GrayLevelNonUniformityNormalized,0.0015190104
slope_3_square_gldm_DependenceNonUniformityNormalized,0.0014838156
rolling_mean_3_log-sigma-1-0-mm-3D_firstorder_Skewness,0.00144539
slope_3_log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.001299678
slope_3_original_ngtdm_Coarseness,0.0011798426
wavelet-HH_gldm_DependenceEntropy,0.0011176339
rolling_mean_3_original_firstorder_Maximum,0.00089022337
log-sigma-2-0-mm-3D_firstorder_Entropy,0.0007765892
rolling_mean_3_original_glszm_SizeZoneNonUniformity,0.00069527375
squareroot_glszm_SmallAreaHighGrayLevelEmphasis,0.0006820599
gradient_glszm_ZoneVariance,0.00067835563
log-sigma-3-0-mm-3D_firstorder_Skewness,0.00057984743
wavelet-HH_firstorder_Skewness,0.00056575035
wavelet-LH_firstorder_Skewness_lag_1,0.00055501965
log-sigma-2-0-mm-3D_glcm_Autocorrelation,0.00044608125
slope_3_original_firstorder_90Percentile,0.00041988373
