accuracy,f1_macro,f1_micro,f1_weighted,precision,recall,roc_auc,true_positives,false_negatives,false_positives,true_negatives,days_of_study_in_train,days_of_study_in_test,percentage_of_data_in_train,percentage_of_data_in_test
0.8148148148148148,0.7969924812030075,0.8148148148148148,0.8214981899192425,0.6363636363636364,0.875,0.8947368421052633,7,1,4,15,[ 9 10 11 13 14 15 17 18 19 20 21 22 23],[23 25],36.577181208053695,9.060402684563758
