accuracy,f1_macro,f1_micro,f1_weighted,precision,recall,roc_auc,true_positives,false_negatives,false_positives,true_negatives,days_of_study_in_train,days_of_study_in_test,percentage_of_data_in_train,percentage_of_data_in_test
0.8947368421052632,0.4722222222222222,0.8947368421052632,0.9444444444444443,0.0,1.0,1,0,0,2,17,"[ 7 14 18 20 22 24  8 10 12 16 11 17 19 21 23 25 27 29 31 33 35 37 39 41
 43 45 47 15 13  9 49]",[10 14 16 18 20 22 24 26],95.02617801047121,4.973821989528796
