feature,importance
rolling_mean_3_wavelet-LH_firstorder_Skewness,0.10793239
original_shape2D_Elongation,0.07385508
rolling_mean_3_original_glrlm_RunEntropy,0.060091186
log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis_lag_1,0.053278364
original_shape2D_MajorAxisLength,0.053042598
rolling_mean_3_log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.046435073
rolling_mean_3_original_shape2D_Elongation,0.042485613
wavelet-LH_firstorder_Skewness,0.042427886
log-sigma-2-0-mm-3D_glcm_JointEntropy,0.040691063
rolling_mean_3_logarithm_glszm_HighGrayLevelZoneEmphasis,0.034939826
log-sigma-3-0-mm-3D_glcm_JointEntropy,0.033422202
rolling_mean_3_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.031794153
rolling_mean_3_exponential_firstorder_Entropy,0.025043681
rolling_mean_3_logarithm_glszm_GrayLevelVariance,0.023091834
logarithm_gldm_DependenceEntropy,0.02001771
exponential_gldm_DependenceEntropy,0.019432718
rolling_mean_3_log-sigma-2-0-mm-3D_glcm_JointEntropy,0.01591638
wavelet-LL_glrlm_RunEntropy,0.015627032
slope_3_wavelet-LL_gldm_DependenceNonUniformityNormalized,0.012512927
wavelet-HH_firstorder_Skewness,0.012138304
slope_3_original_glrlm_LongRunHighGrayLevelEmphasis,0.011562207
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized_lag_1,0.011033736
slope_3_exponential_glrlm_ShortRunHighGrayLevelEmphasis,0.010999126
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.010314463
rolling_mean_3_wavelet-LL_gldm_DependenceNonUniformityNormalized,0.009538309
slope_3_day_of_study,0.009318683
original_firstorder_90Percentile,0.0093069775
original_firstorder_Kurtosis,0.008209529
rolling_mean_3_log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.007882056
slope_3_log-sigma-1-0-mm-3D_ngtdm_Busyness,0.0076353857
square_glrlm_ShortRunHighGrayLevelEmphasis,0.007314526
slope_3_squareroot_glszm_SizeZoneNonUniformityNormalized,0.007261864
squareroot_ngtdm_Busyness,0.007003547
rolling_mean_3_day_of_study,0.0068615205
slope_3_wavelet-HH_gldm_DependenceEntropy,0.0066741174
log-sigma-3-0-mm-3D_glcm_ClusterProminence,0.006375977
wavelet-HL_gldm_LargeDependenceHighGrayLevelEmphasis,0.005354135
original_ngtdm_Coarseness_lag_1,0.0051131044
log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,0.0049405163
log-sigma-1-0-mm-3D_firstorder_Skewness,0.0045309346
original_shape2D_Elongation_lag_1,0.004462667
day_of_study,0.004344194
squareroot_gldm_DependenceEntropy,0.004201012
original_firstorder_Range,0.0038249814
wavelet-LL_gldm_DependenceNonUniformityNormalized,0.0038050318
logarithm_glszm_GrayLevelVariance_lag_1,0.0036483437
rolling_mean_3_log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.0035130705
slope_3_log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.0035115548
square_glrlm_ShortRunHighGrayLevelEmphasis_lag_1,0.003485058
rolling_mean_3_squareroot_glszm_SizeZoneNonUniformityNormalized,0.0034760255
rolling_mean_3_squareroot_glcm_ClusterShade,0.0032117623
slope_3_square_glszm_GrayLevelNonUniformityNormalized,0.0029399048
delta_2_original_gldm_DependenceNonUniformityNormalized,0.002526783
logarithm_glcm_Imc1,0.0024134794
rolling_mean_3_log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.0023862491
wavelet-LL_firstorder_Entropy,0.0022120627
rolling_mean_3_original_ngtdm_Coarseness,0.0021724084
slope_3_original_shape2D_MajorAxisLength,0.002079843
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.0020194051
wavelet-LH_firstorder_Kurtosis,0.0016640868
squareroot_glszm_SmallAreaHighGrayLevelEmphasis,0.0016606263
slope_3_original_gldm_DependenceNonUniformityNormalized,0.0015633717
log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.0013706238
slope_3_original_firstorder_90Percentile,0.001049917
exponential_glszm_HighGrayLevelZoneEmphasis,0.0010370247
slope_3_logarithm_glszm_HighGrayLevelZoneEmphasis,0.0010329229
rolling_mean_3_wavelet-HH_gldm_DependenceEntropy,0.0010145298
rolling_mean_3_log-sigma-1-0-mm-3D_firstorder_Skewness,0.0009432603
slope_3_wavelet-LL_glrlm_LongRunLowGrayLevelEmphasis,0.00077167014
delta_2_square_gldm_DependenceNonUniformityNormalized,0.0007181169
log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.0006460009
slope_3_original_ngtdm_Coarseness,0.0005918363
wavelet-LH_firstorder_Skewness_lag_1,0.00057825167
log-sigma-3-0-mm-3D_firstorder_Skewness,0.0005521911
gradient_glszm_SizeZoneNonUniformityNormalized,0.00050965045
log-sigma-1-0-mm-3D_firstorder_Kurtosis,0.00049584307
rolling_mean_3_original_firstorder_90Percentile,0.00045813783
rolling_mean_3_original_glszm_SizeZoneNonUniformity,0.00045809356
rolling_mean_3_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.00033662582
logarithm_glcm_Autocorrelation,0.00027006344
log-sigma-3-0-mm-3D_glcm_ClusterShade,0.00026026744
square_ngtdm_Busyness,0.0002537191
rolling_mean_3_original_shape2D_MajorAxisLength,0.00012267413
squareroot_firstorder_Entropy,0.0
square_glrlm_RunEntropy,0.0
original_firstorder_Maximum,0.0
squareroot_glrlm_GrayLevelVariance,0.0
square_gldm_DependenceNonUniformityNormalized,0.0
square_glrlm_HighGrayLevelRunEmphasis,0.0
square_glrlm_LongRunHighGrayLevelEmphasis,0.0
squareroot_glrlm_GrayLevelNonUniformityNormalized,0.0
squareroot_gldm_DependenceNonUniformityNormalized,0.0
square_glrlm_LongRunLowGrayLevelEmphasis,0.0
square_glszm_GrayLevelNonUniformityNormalized,0.0
square_glszm_GrayLevelNonUniformity,0.0
squareroot_glrlm_LongRunLowGrayLevelEmphasis,0.0
square_glszm_GrayLevelVariance,0.0
square_glszm_HighGrayLevelZoneEmphasis,0.0
squareroot_glcm_ClusterShade,0.0
squareroot_glcm_Autocorrelation,0.0
square_glszm_LargeAreaHighGrayLevelEmphasis,0.0
square_glszm_SizeZoneNonUniformity,0.0
square_glszm_ZoneEntropy,0.0
squareroot_firstorder_90Percentile,0.0
squareroot_firstorder_Mean,0.0
squareroot_glrlm_LongRunHighGrayLevelEmphasis,0.0
wavelet-HL_glszm_SizeZoneNonUniformity,0.0
squareroot_glrlm_RunEntropy,0.0
logarithm_glszm_GrayLevelNonUniformityNormalized,0.0
logarithm_glszm_HighGrayLevelZoneEmphasis,0.0
logarithm_glszm_LargeAreaHighGrayLevelEmphasis,0.0
logarithm_glszm_LargeAreaLowGrayLevelEmphasis,0.0
logarithm_glszm_SizeZoneNonUniformity,0.0
logarithm_glszm_SizeZoneNonUniformityNormalized,0.0
logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.0
logarithm_ngtdm_Busyness,0.0
logarithm_ngtdm_Complexity,0.0
exponential_firstorder_Entropy,0.0
exponential_firstorder_Range,0.0
exponential_glcm_Autocorrelation,0.0
exponential_glcm_ClusterProminence,0.0
exponential_glcm_ClusterShade,0.0
exponential_glcm_Imc1,0.0
exponential_gldm_DependenceNonUniformityNormalized,0.0
logarithm_glszm_GrayLevelVariance,0.0
logarithm_glszm_GrayLevelNonUniformity,0.0
squareroot_glszm_GrayLevelNonUniformity,0.0
logarithm_glrlm_LongRunLowGrayLevelEmphasis,0.0
squareroot_glszm_GrayLevelVariance,0.0
square_gldm_DependenceEntropy,0.0
squareroot_glszm_LargeAreaEmphasis,0.0
squareroot_glszm_LargeAreaHighGrayLevelEmphasis,0.0
squareroot_glszm_LargeAreaLowGrayLevelEmphasis,0.0
squareroot_glszm_SizeZoneNonUniformity,0.0
squareroot_glszm_SizeZoneNonUniformityNormalized,0.0
original_firstorder_Entropy,0.0
squareroot_ngtdm_Complexity,0.0
logarithm_firstorder_Kurtosis,0.0
logarithm_glcm_ClusterShade,0.0
original_firstorder_10Percentile,0.0
logarithm_gldm_DependenceNonUniformityNormalized,0.0
logarithm_glrlm_GrayLevelVariance,0.0
logarithm_glrlm_LongRunHighGrayLevelEmphasis,0.0
squareroot_glszm_HighGrayLevelZoneEmphasis,0.0
original_glcm_ClusterShade,0.0
square_glcm_ClusterProminence,0.0
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.0
log-sigma-1-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.0
log-sigma-1-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.0
wavelet-LH_gldm_DependenceEntropy,0.0
log-sigma-1-0-mm-3D_ngtdm_Busyness,0.0
log-sigma-2-0-mm-3D_firstorder_Entropy,0.0
log-sigma-2-0-mm-3D_firstorder_Kurtosis,0.0
log-sigma-2-0-mm-3D_firstorder_Minimum,0.0
log-sigma-2-0-mm-3D_glcm_Autocorrelation,0.0
log-sigma-2-0-mm-3D_glcm_ClusterProminence,0.0
original_ngtdm_Coarseness,0.0
log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.0
log-sigma-2-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformity,0.0
log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.0
log-sigma-2-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.0
log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
log-sigma-1-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.0
log-sigma-1-0-mm-3D_glcm_Autocorrelation,0.0
wavelet-HL_firstorder_Skewness,0.0
wavelet-HH_gldm_DependenceEntropy,0.0
wavelet-LL_glcm_ClusterShade,0.0
wavelet-LL_gldm_DependenceEntropy,0.0
wavelet-HL_gldm_DependenceEntropy,0.0
wavelet-LL_glrlm_LongRunHighGrayLevelEmphasis,0.0
wavelet-LL_glrlm_LongRunLowGrayLevelEmphasis,0.0
wavelet-LL_glrlm_RunLengthNonUniformity,0.0
wavelet-LH_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
wavelet-LL_glszm_GrayLevelNonUniformity,0.0
wavelet-LL_glszm_LargeAreaLowGrayLevelEmphasis,0.0
wavelet-LH_glszm_SizeZoneNonUniformity,0.0
wavelet-LL_glszm_SizeZoneNonUniformity,0.0
wavelet-LL_ngtdm_Busyness,0.0
log-sigma-1-0-mm-3D_firstorder_Minimum,0.0
original_ngtdm_Busyness,0.0
log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.0
original_firstorder_Mean,0.0
log-sigma-2-0-mm-3D_ngtdm_Busyness,0.0
original_glrlm_LongRunHighGrayLevelEmphasis,0.0
log-sigma-3-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.0
log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformity,0.0
original_gldm_DependenceNonUniformityNormalized,0.0
log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.0
log-sigma-3-0-mm-3D_ngtdm_Busyness,0.0
square_firstorder_90Percentile,0.0
original_gldm_DependenceEntropy,0.0
square_firstorder_InterquartileRange,0.0
wavelet-HL_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
original_glcm_Autocorrelation,0.0
square_firstorder_Maximum,0.0
square_firstorder_Mean,0.0
square_firstorder_Skewness,0.0
original_firstorder_Minimum,0.0
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformity,0.0
log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
log-sigma-3-0-mm-3D_gldm_DependenceEntropy,0.0
original_glszm_LargeAreaLowGrayLevelEmphasis,0.0
original_glszm_ZoneEntropy,0.0
original_glszm_SizeZoneNonUniformity,0.0
log-sigma-3-0-mm-3D_firstorder_90Percentile,0.0
log-sigma-3-0-mm-3D_firstorder_Entropy,0.0
log-sigma-3-0-mm-3D_firstorder_Maximum,0.0
log-sigma-3-0-mm-3D_firstorder_Range,0.0
original_glszm_GrayLevelVariance,0.0
original_glrlm_LongRunLowGrayLevelEmphasis,0.0
log-sigma-3-0-mm-3D_glcm_Autocorrelation,0.0
original_glszm_GrayLevelNonUniformity,0.0
exponential_glrlm_LongRunHighGrayLevelEmphasis,0.0
original_glrlm_RunEntropy,0.0
log-sigma-3-0-mm-3D_glcm_Imc1,0.0
log-sigma-3-0-mm-3D_glcm_Imc2,0.0
exponential_glrlm_GrayLevelNonUniformityNormalized,0.0
slope_3_logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.0
