m_id_1263,day_of_study,true_label,predicted_label
1263,11,0,1
1263,11,0,1
1263,11,0,1
1263,14,0,1
1263,14,0,1
1263,21,0,1
1263,23,0,1
1263,25,0,1
1263,25,0,1
1263,25,0,1
1263,27,0,1
1263,29,0,1
1263,31,0,1
1263,31,0,1
1263,33,0,1
