accuracy,f1_macro,f1_micro,f1_weighted,precision,recall,roc_auc,true_positives,false_negatives,false_positives,true_negatives,days_of_study_in_train,days_of_study_in_test,percentage_of_data_in_train,percentage_of_data_in_test
0.8936170212765957,0.47191011235955055,0.8936170212765957,0.9438202247191011,0.0,1.0,1,0,0,5,42,[11 14 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 15 10 13  9 49],[11 17 18 19 20 21 22 23 25 27 29 31 33 35 37 39 41],84.22818791946308,15.771812080536913
