m_id_1260,day_of_study,true_label,predicted_label
1260,8,0,0
1260,8,0,0
1260,10,0,0
1260,10,0,0
1260,12,0,0
1260,12,0,0
1260,14,0,0
1260,14,0,0
1260,14,0,0
1260,16,0,0
1260,16,0,0
1260,16,0,0
1260,16,0,0
1260,18,0,0
1260,18,0,0
1260,18,0,0
