feature,importance
log-sigma-3-0-mm-3D_ngtdm_Coarseness,0.11587721
original_firstorder_90Percentile,0.05634872
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.039879657
log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.03665596
logarithm_glszm_LargeAreaHighGrayLevelEmphasis,0.032163188
original_glszm_ZoneEntropy,0.031859744
log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.029722108
logarithm_ngtdm_Busyness,0.027090553
log-sigma-1-0-mm-3D_glcm_ClusterTendency,0.024871582
original_gldm_LargeDependenceEmphasis,0.020331493
square_ngtdm_Busyness,0.020101145
log-sigma-1-0-mm-3D_glrlm_RunEntropy,0.017516445
wavelet-HL_glszm_ZoneEntropy,0.017191654
exponential_glrlm_RunEntropy,0.015818128
day_of_study,0.014658656
original_ngtdm_Coarseness,0.013879699
original_shape2D_Elongation,0.013754793
exponential_glszm_SizeZoneNonUniformity,0.013136195
gradient_firstorder_90Percentile,0.011263856
original_glszm_SizeZoneNonUniformity,0.010770409
square_ngtdm_Coarseness,0.010352062
wavelet-HH_glrlm_LongRunLowGrayLevelEmphasis,0.010311673
wavelet-LL_gldm_GrayLevelNonUniformity,0.009781861
wavelet-HL_glrlm_RunEntropy,0.0097789215
log-sigma-2-0-mm-3D_firstorder_Range,0.009663172
log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.0095636165
square_ngtdm_Strength,0.009507996
original_firstorder_Skewness,0.009410435
wavelet-LH_glrlm_LongRunHighGrayLevelEmphasis,0.0091595715
exponential_gldm_LargeDependenceEmphasis,0.009118162
wavelet-LH_gldm_DependenceVariance,0.008756492
squareroot_ngtdm_Coarseness,0.008741524
wavelet-LH_firstorder_Kurtosis,0.008708541
original_glrlm_LongRunEmphasis,0.008461876
original_glrlm_RunVariance,0.008201367
wavelet-LH_gldm_LargeDependenceLowGrayLevelEmphasis,0.008170261
wavelet-LH_glrlm_HighGrayLevelRunEmphasis,0.007816376
logarithm_glcm_ClusterShade,0.0076236557
square_glszm_LargeAreaLowGrayLevelEmphasis,0.0074053244
original_glcm_Imc1,0.0074037425
wavelet-LL_glszm_SizeZoneNonUniformity,0.0073811435
original_glrlm_RunEntropy,0.0067668
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.006578585
wavelet-LH_gldm_LargeDependenceHighGrayLevelEmphasis,0.0062642177
log-sigma-3-0-mm-3D_glcm_Autocorrelation,0.005922932
original_firstorder_Range,0.005857745
exponential_glcm_ClusterShade,0.005855782
squareroot_glszm_SmallAreaHighGrayLevelEmphasis,0.005853913
wavelet-HL_ngtdm_Busyness,0.0058519533
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.0058130855
log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.005284165
gradient_firstorder_Maximum,0.005250634
wavelet-LH_gldm_DependenceEntropy,0.0051446576
original_firstorder_10Percentile,0.005056904
square_glrlm_ShortRunHighGrayLevelEmphasis,0.0049953507
square_glcm_Imc2,0.0048963157
log-sigma-3-0-mm-3D_glrlm_RunEntropy,0.0048726797
squareroot_ngtdm_Busyness,0.004789104
square_firstorder_Skewness,0.0044128695
square_firstorder_Maximum,0.004077574
square_glszm_SmallAreaHighGrayLevelEmphasis,0.004054204
log-sigma-2-0-mm-3D_glcm_Imc2,0.0039252853
exponential_firstorder_Entropy,0.0038419315
square_glszm_SizeZoneNonUniformity,0.0036848262
wavelet-LH_glszm_SizeZoneNonUniformity,0.0036660617
logarithm_ngtdm_Strength,0.003617589
squareroot_glszm_LargeAreaEmphasis,0.0035698419
