accuracy,f1_macro,f1_micro,f1_weighted,precision,recall,roc_auc,true_positives,false_negatives,false_positives,true_negatives,days_of_study_in_train,days_of_study_in_test,percentage_of_data_in_train,percentage_of_data_in_test
0.75,0.42857142857142855,0.75,0.8571428571428571,1.0,0.75,1,6,2,0,0,"[11 15 17 19 23 25 27 29 31 33 35 37 39 41 45 10 13 21  9 14 43 47 18 20
 22 49]",[10 13 15 17 19 21 23 27],97.31543624161074,2.684563758389262
