feature,importance
slope_3_exponential_gldm_DependenceEntropy,0.14334786
slope_3_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.13520892
rolling_mean_3_original_ngtdm_Busyness,0.06735886
rolling_mean_3_wavelet-LH_firstorder_Skewness,0.059764277
wavelet-LH_gldm_DependenceEntropy,0.043336786
rolling_mean_3_square_glszm_HighGrayLevelZoneEmphasis,0.042790595
slope_3_original_shape2D_MajorAxisLength,0.037587415
exponential_glrlm_GrayLevelNonUniformityNormalized_lag_1,0.03503687
log-sigma-1-0-mm-3D_firstorder_Kurtosis,0.034574375
exponential_glcm_ClusterProminence,0.030242262
rolling_mean_3_log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.0232046
rolling_mean_3_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.02319593
original_glrlm_RunEntropy,0.022621892
rolling_mean_3_original_shape2D_Elongation,0.021526666
rolling_mean_3_logarithm_glcm_Autocorrelation,0.020895803
gradient_firstorder_90Percentile,0.018671941
squareroot_gldm_DependenceEntropy,0.018302971
exponential_firstorder_Range,0.017651822
squareroot_glszm_SmallAreaHighGrayLevelEmphasis,0.017179405
square_glszm_GrayLevelVariance,0.016909348
rolling_mean_3_exponential_firstorder_Entropy,0.015161829
wavelet-LL_glrlm_LongRunHighGrayLevelEmphasis,0.012758605
original_glszm_GrayLevelNonUniformity,0.0125092855
exponential_glcm_Imc1,0.012047055
original_firstorder_Kurtosis,0.010917061
original_shape2D_Elongation,0.010807185
exponential_firstorder_Entropy,0.010425211
log-sigma-2-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.009179682
rolling_mean_3_wavelet-LL_glrlm_LongRunHighGrayLevelEmphasis,0.008801237
original_ngtdm_Coarseness_lag_1,0.005909583
gradient_glszm_ZoneVariance,0.005724302
wavelet-HL_glszm_SizeZoneNonUniformity,0.005208496
log-sigma-1-0-mm-3D_firstorder_Skewness,0.005172288
wavelet-LL_glrlm_RunLengthNonUniformity,0.0043889866
slope_3_square_glszm_GrayLevelNonUniformityNormalized,0.004351839
square_firstorder_InterquartileRange,0.0043076444
slope_3_square_glszm_HighGrayLevelZoneEmphasis,0.004032762
rolling_mean_3_original_glszm_SizeZoneNonUniformity,0.00329234
logarithm_gldm_DependenceNonUniformityNormalized,0.0032142245
rolling_mean_3_squareroot_glszm_SizeZoneNonUniformityNormalized,0.0031746484
rolling_mean_3_logarithm_glszm_GrayLevelVariance,0.0027566573
wavelet-LH_firstorder_Kurtosis,0.002287531
rolling_mean_3_wavelet-HH_gldm_DependenceEntropy,0.0019807136
slope_3_log-sigma-1-0-mm-3D_ngtdm_Busyness,0.0019415239
rolling_mean_3_log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.0019120973
log-sigma-3-0-mm-3D_firstorder_Skewness,0.0017765651
square_glrlm_HighGrayLevelRunEmphasis,0.0016049226
gradient_glszm_SizeZoneNonUniformityNormalized,0.0015669441
log-sigma-3-0-mm-3D_firstorder_Range,0.0013213013
squareroot_glszm_HighGrayLevelZoneEmphasis,0.0010898646
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.00096903037
squareroot_firstorder_90Percentile,0.0
squareroot_firstorder_Entropy,0.0
squareroot_firstorder_Mean,0.0
squareroot_glcm_Autocorrelation,0.0
logarithm_glszm_LargeAreaHighGrayLevelEmphasis,0.0
squareroot_glcm_ClusterShade,0.0
exponential_glszm_SizeZoneNonUniformity,0.0
exponential_glszm_HighGrayLevelZoneEmphasis,0.0
exponential_glszm_GrayLevelVariance,0.0
logarithm_glszm_SizeZoneNonUniformityNormalized,0.0
exponential_glszm_GrayLevelNonUniformity,0.0
exponential_glrlm_ShortRunHighGrayLevelEmphasis,0.0
square_ngtdm_Busyness,0.0
square_glszm_LargeAreaHighGrayLevelEmphasis,0.0
square_glszm_ZoneEntropy,0.0
square_glszm_SizeZoneNonUniformity,0.0
squareroot_gldm_DependenceNonUniformityNormalized,0.0
square_glszm_HighGrayLevelZoneEmphasis,0.0
exponential_glszm_SmallAreaHighGrayLevelEmphasis,0.0
square_glszm_GrayLevelNonUniformityNormalized,0.0
square_glszm_GrayLevelNonUniformity,0.0
square_glrlm_ShortRunHighGrayLevelEmphasis,0.0
logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.0
square_glrlm_RunEntropy,0.0
logarithm_ngtdm_Busyness,0.0
gradient_firstorder_Kurtosis,0.0
square_glrlm_LongRunLowGrayLevelEmphasis,0.0
square_glrlm_LongRunHighGrayLevelEmphasis,0.0
logarithm_ngtdm_Complexity,0.0
exponential_glrlm_RunEntropy,0.0
exponential_glrlm_LongRunLowGrayLevelEmphasis,0.0
squareroot_glrlm_GrayLevelNonUniformityNormalized,0.0
logarithm_glrlm_GrayLevelVariance,0.0
logarithm_glcm_Autocorrelation,0.0
logarithm_glcm_ClusterShade,0.0
exponential_gldm_DependenceEntropy,0.0
logarithm_glcm_Imc1,0.0
logarithm_gldm_DependenceEntropy,0.0
exponential_glcm_Autocorrelation,0.0
logarithm_glszm_LargeAreaLowGrayLevelEmphasis,0.0
logarithm_glszm_HighGrayLevelZoneEmphasis,0.0
logarithm_glrlm_LongRunHighGrayLevelEmphasis,0.0
logarithm_glrlm_LongRunLowGrayLevelEmphasis,0.0
exponential_glcm_ClusterShade,0.0
logarithm_glszm_GrayLevelNonUniformity,0.0
logarithm_glszm_GrayLevelNonUniformityNormalized,0.0
logarithm_glszm_GrayLevelVariance,0.0
logarithm_firstorder_Kurtosis,0.0
squareroot_ngtdm_Complexity,0.0
exponential_gldm_DependenceNonUniformityNormalized,0.0
squareroot_ngtdm_Busyness,0.0
exponential_glrlm_GrayLevelNonUniformityNormalized,0.0
squareroot_glszm_SizeZoneNonUniformityNormalized,0.0
squareroot_glszm_SizeZoneNonUniformity,0.0
squareroot_glszm_LargeAreaLowGrayLevelEmphasis,0.0
squareroot_glszm_LargeAreaHighGrayLevelEmphasis,0.0
squareroot_glszm_LargeAreaEmphasis,0.0
squareroot_glszm_GrayLevelVariance,0.0
squareroot_glszm_GrayLevelNonUniformity,0.0
logarithm_glszm_SizeZoneNonUniformity,0.0
exponential_glrlm_LongRunHighGrayLevelEmphasis,0.0
squareroot_glrlm_LongRunLowGrayLevelEmphasis,0.0
squareroot_glrlm_LongRunHighGrayLevelEmphasis,0.0
squareroot_glrlm_GrayLevelVariance,0.0
squareroot_glrlm_RunEntropy,0.0
slope_3_logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.0
square_gldm_DependenceNonUniformityNormalized,0.0
square_gldm_DependenceEntropy,0.0
wavelet-LH_glszm_SizeZoneNonUniformity,0.0
wavelet-HL_firstorder_Skewness,0.0
wavelet-HL_gldm_DependenceEntropy,0.0
wavelet-HL_gldm_LargeDependenceHighGrayLevelEmphasis,0.0
wavelet-HL_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
wavelet-HH_firstorder_Skewness,0.0
wavelet-HH_gldm_DependenceEntropy,0.0
wavelet-LL_firstorder_Entropy,0.0
wavelet-LL_glcm_ClusterShade,0.0
wavelet-LL_gldm_DependenceEntropy,0.0
wavelet-LL_gldm_DependenceNonUniformityNormalized,0.0
wavelet-LL_glrlm_LongRunLowGrayLevelEmphasis,0.0
wavelet-LL_glrlm_RunEntropy,0.0
wavelet-LL_glszm_GrayLevelNonUniformity,0.0
wavelet-LL_glszm_LargeAreaLowGrayLevelEmphasis,0.0
wavelet-LL_glszm_SizeZoneNonUniformity,0.0
wavelet-LL_ngtdm_Busyness,0.0
log-sigma-1-0-mm-3D_firstorder_Minimum,0.0
log-sigma-1-0-mm-3D_glcm_Autocorrelation,0.0
