feature,importance
rolling_mean_3_log-sigma-1-0-mm-3D_ngtdm_Busyness,0.16964114
original_firstorder_Range,0.09895558
rolling_mean_3_original_ngtdm_Busyness,0.08382367
slope_3_log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.05168307
slope_3_wavelet-LL_glrlm_LongRunLowGrayLevelEmphasis,0.05080795
rolling_mean_3_log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.048440967
log-sigma-3-0-mm-3D_firstorder_Range,0.048363835
rolling_mean_3_logarithm_glszm_GrayLevelVariance,0.043852996
exponential_glcm_Imc1,0.035808776
rolling_mean_3_original_shape2D_Elongation,0.02878762
rolling_mean_3_log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.025677983
squareroot_glszm_SmallAreaHighGrayLevelEmphasis,0.020879949
log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.018496597
squareroot_firstorder_Entropy,0.018196141
logarithm_glrlm_LongRunLowGrayLevelEmphasis,0.017875947
rolling_mean_3_square_glszm_HighGrayLevelZoneEmphasis,0.01583618
rolling_mean_3_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.014481118
slope_3_day_of_study,0.013625191
log-sigma-1-0-mm-3D_firstorder_Kurtosis,0.0135075245
squareroot_firstorder_Entropy_lag_1,0.013461078
logarithm_glcm_Imc1,0.01335243
original_glrlm_LongRunLowGrayLevelEmphasis,0.011578838
log-sigma-3-0-mm-3D_glcm_JointEntropy,0.010848247
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.010456293
exponential_firstorder_Range,0.010034717
rolling_mean_3_logarithm_glszm_HighGrayLevelZoneEmphasis,0.008512331
original_ngtdm_Coarseness_lag_1,0.007861778
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.007296081
rolling_mean_3_wavelet-HH_gldm_DependenceEntropy,0.0064964583
rolling_mean_3_original_firstorder_Maximum,0.006467215
wavelet-LH_firstorder_Skewness,0.0064470368
wavelet-HH_gldm_DependenceEntropy,0.0059021893
original_shape2D_Elongation,0.0050071226
slope_3_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.0047596935
rolling_mean_3_squareroot_glszm_SizeZoneNonUniformityNormalized,0.0043309955
squareroot_glszm_SizeZoneNonUniformityNormalized_lag_1,0.0042040227
rolling_mean_3_log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.0041972236
log-sigma-3-0-mm-3D_ngtdm_Busyness,0.0030657568
rolling_mean_3_log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.002880869
exponential_glrlm_GrayLevelNonUniformityNormalized_lag_1,0.002731204
rolling_mean_3_original_glszm_SizeZoneNonUniformity,0.002438812
rolling_mean_3_square_gldm_DependenceNonUniformityNormalized,0.0023193916
rolling_mean_3_squareroot_firstorder_Entropy,0.0022514574
log-sigma-1-0-mm-3D_ngtdm_Busyness,0.0019561325
rolling_mean_3_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.0019063653
wavelet-LL_ngtdm_Busyness,0.0018080837
exponential_glcm_ClusterProminence,0.0017920054
log-sigma-2-0-mm-3D_glcm_ClusterProminence,0.001709817
gradient_glszm_ZoneVariance,0.0014902828
slope_3_square_glszm_HighGrayLevelZoneEmphasis,0.0014342162
gradient_glszm_SizeZoneNonUniformityNormalized,0.0014120949
wavelet-LH_firstorder_Kurtosis,0.0013270484
log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.0012952
exponential_glrlm_LongRunLowGrayLevelEmphasis,0.0010108387
square_firstorder_Skewness,0.0010051614
wavelet-LL_glcm_ClusterShade,0.0009963433
log-sigma-3-0-mm-3D_glcm_ClusterShade,0.0009306615
log-sigma-3-0-mm-3D_firstorder_Skewness,0.0009212883
original_firstorder_Kurtosis,0.000888312
original_firstorder_10Percentile,0.0007712484
original_glcm_ClusterShade,0.0006619148
rolling_mean_3_original_firstorder_90Percentile,0.00056280877
square_glszm_GrayLevelVariance,0.00047662598
square_ngtdm_Busyness,0.0
exponential_glszm_GrayLevelNonUniformity,0.0
logarithm_glszm_GrayLevelVariance,0.0
squareroot_firstorder_90Percentile,0.0
square_glszm_SizeZoneNonUniformity,0.0
logarithm_glszm_HighGrayLevelZoneEmphasis,0.0
square_glszm_LargeAreaHighGrayLevelEmphasis,0.0
square_glszm_HighGrayLevelZoneEmphasis,0.0
square_glszm_ZoneEntropy,0.0
logarithm_gldm_DependenceNonUniformityNormalized,0.0
square_glszm_GrayLevelNonUniformityNormalized,0.0
logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.0
square_glrlm_LongRunHighGrayLevelEmphasis,0.0
square_glrlm_LongRunLowGrayLevelEmphasis,0.0
exponential_firstorder_Entropy,0.0
logarithm_ngtdm_Complexity,0.0
logarithm_ngtdm_Busyness,0.0
square_glrlm_RunEntropy,0.0
logarithm_glszm_SizeZoneNonUniformityNormalized,0.0
square_glszm_GrayLevelNonUniformity,0.0
logarithm_glszm_SizeZoneNonUniformity,0.0
square_glrlm_ShortRunHighGrayLevelEmphasis,0.0
exponential_glszm_SizeZoneNonUniformity,0.0
logarithm_glszm_LargeAreaLowGrayLevelEmphasis,0.0
logarithm_glszm_LargeAreaHighGrayLevelEmphasis,0.0
exponential_glszm_HighGrayLevelZoneEmphasis,0.0
exponential_glszm_GrayLevelVariance,0.0
exponential_glrlm_ShortRunHighGrayLevelEmphasis,0.0
logarithm_gldm_DependenceEntropy,0.0
squareroot_firstorder_Mean,0.0
squareroot_glszm_LargeAreaHighGrayLevelEmphasis,0.0
squareroot_glszm_LargeAreaLowGrayLevelEmphasis,0.0
squareroot_glszm_SizeZoneNonUniformity,0.0
square_glrlm_HighGrayLevelRunEmphasis,0.0
squareroot_glszm_SizeZoneNonUniformityNormalized,0.0
exponential_glrlm_GrayLevelNonUniformityNormalized,0.0
squareroot_ngtdm_Busyness,0.0
logarithm_glrlm_LongRunHighGrayLevelEmphasis,0.0
squareroot_ngtdm_Complexity,0.0
logarithm_firstorder_Kurtosis,0.0
logarithm_glcm_Autocorrelation,0.0
exponential_gldm_DependenceNonUniformityNormalized,0.0
logarithm_glrlm_GrayLevelVariance,0.0
logarithm_glcm_ClusterShade,0.0
exponential_gldm_DependenceEntropy,0.0
exponential_glcm_ClusterShade,0.0
squareroot_glszm_LargeAreaEmphasis,0.0
squareroot_glszm_HighGrayLevelZoneEmphasis,0.0
squareroot_glrlm_GrayLevelNonUniformityNormalized,0.0
logarithm_glszm_GrayLevelNonUniformityNormalized,0.0
squareroot_glcm_Autocorrelation,0.0
squareroot_glcm_ClusterShade,0.0
exponential_glrlm_RunEntropy,0.0
squareroot_gldm_DependenceEntropy,0.0
squareroot_gldm_DependenceNonUniformityNormalized,0.0
exponential_glcm_Autocorrelation,0.0
exponential_glrlm_LongRunHighGrayLevelEmphasis,0.0
squareroot_glrlm_LongRunHighGrayLevelEmphasis,0.0
squareroot_glrlm_LongRunLowGrayLevelEmphasis,0.0
squareroot_glrlm_RunEntropy,0.0
logarithm_glszm_GrayLevelNonUniformity,0.0
squareroot_glszm_GrayLevelNonUniformity,0.0
squareroot_glszm_GrayLevelVariance,0.0
squareroot_glrlm_GrayLevelVariance,0.0
slope_3_logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.0
square_gldm_DependenceNonUniformityNormalized,0.0
square_gldm_DependenceEntropy,0.0
wavelet-LH_glszm_SizeZoneNonUniformity,0.0
wavelet-HL_firstorder_Skewness,0.0
wavelet-HL_gldm_DependenceEntropy,0.0
wavelet-HL_gldm_LargeDependenceHighGrayLevelEmphasis,0.0
wavelet-HL_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
wavelet-HL_glszm_SizeZoneNonUniformity,0.0
wavelet-HH_firstorder_Skewness,0.0
wavelet-LL_firstorder_Entropy,0.0
wavelet-LL_gldm_DependenceEntropy,0.0
wavelet-LL_gldm_DependenceNonUniformityNormalized,0.0
wavelet-LL_glrlm_LongRunHighGrayLevelEmphasis,0.0
wavelet-LL_glrlm_LongRunLowGrayLevelEmphasis,0.0
wavelet-LL_glrlm_RunEntropy,0.0
wavelet-LL_glrlm_RunLengthNonUniformity,0.0
wavelet-LL_glszm_GrayLevelNonUniformity,0.0
wavelet-LL_glszm_LargeAreaLowGrayLevelEmphasis,0.0
wavelet-LL_glszm_SizeZoneNonUniformity,0.0
wavelet-LH_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
wavelet-LH_gldm_DependenceEntropy,0.0
original_ngtdm_Coarseness,0.0
