accuracy,f1_macro,f1_micro,f1_weighted,precision,recall,roc_auc,true_positives,false_negatives,false_positives,true_negatives,days_of_study_in_train,days_of_study_in_test,percentage_of_data_in_train,percentage_of_data_in_test
0.23529411764705882,0.19047619047619047,0.23529411764705882,0.38095238095238093,1.0,0.23529411764705882,1,4,13,0,0,"[11 15 17 19 23 25 27 29 31 33 35 37 39 41 45 10 13 21 14 43 47 18 20 22
 49]",[15 17 19 21 23 25 27 29 31  9],94.29530201342283,5.704697986577181
